"","logFC","logCPM","LR","PValue","FDR"
"Tnfsf9",1.95701039175837,-2.33972980332373,7.34349769251811,0.00673057547968291,0.0183012504922693
"D830030K20Rik",1.95677091445709,-2.62838489657603,6.8437294508323,0.0088952940633512,0.0235849294318066
"Ggt7",1.9563238466902,-0.400353453702068,35.7411915698876,2.25348546150993e-09,1.54178775073594e-08
"Fmnl3",1.95622274068309,2.64310491652891,147.294726695509,6.76554714890427e-34,4.26840019757821e-32
"Adgrl3",1.95540147583622,-2.79097519541018,8.15736120373823,0.00428867262661644,0.012147951689957
"Eprn",1.95522344730071,-0.908743189759516,16.9767626492943,3.78401208670065e-05,0.000154046334036332
"Fzd2",1.95432724284581,-0.838113807379123,17.5110531265488,2.85642234937652e-05,0.000118276095583996
"Ptpro",1.95397860989303,-0.475982016988021,37.6583473797229,8.42852226880616e-10,6.07468892524962e-09
"Lca5",1.95310309126544,-1.15139315787462,24.5601649782551,7.20253834043291e-07,3.66964859665113e-06
"E030003E18Rik",1.95140762901552,-1.17363989310446,17.2323707215535,3.30752378479479e-05,0.00013575962827878
"Trib2",1.95131278032517,1.76948305037275,114.061625074867,1.26321016558203e-26,4.32787514610735e-25
"Tnfaip8",1.95084856127399,1.77151462805202,87.9279490148499,6.78826809128481e-21,1.46939021520723e-19
"Tmem200b",1.95018629674965,1.77761783724074,73.182226779915,1.18215505821979e-17,1.88293133565094e-16
"Tes",1.9482504199084,1.67210555818852,26.371921133027,2.8160462097409e-07,1.51314223737781e-06
"Spin4",1.94815172593656,-0.949423110908876,38.2280346734442,6.29416072575594e-10,4.60048192972955e-09
"Rhbdl3",1.94768314360101,-0.587803080473016,20.869150829042,4.91750886456038e-06,2.25774231096172e-05
"Polk",1.94754843491016,2.75996606233008,194.059163962729,4.13381581435013e-44,6.04120981185282e-42
"Gm21119",1.94736858674476,-2.40059818330396,20.8188765412641,5.04829384322603e-06,2.31573358472651e-05
"Gpr18",1.94728124802921,-1.48730337929517,17.7225348274031,2.55580887121599e-05,0.000106665227608493
"Gltp",1.94484698830904,2.68226117286586,123.617595256042,1.0214928500825e-28,4.23444800530191e-27
"Abcc1",1.94382905249869,1.69961213932526,112.422232343901,2.88772395636524e-26,9.67574554136006e-25
"Cep126",1.94361287626105,-1.34880237637826,37.5917342612284,8.72132742487359e-10,6.26651601386681e-09
"Dzip1",1.94298472428082,-0.0452408223160404,51.7928282417675,6.16766825992326e-13,6.17411280493169e-12
"Map9",1.94233408424126,0.16813375791572,51.9533043375537,5.68363261134372e-13,5.70724086792034e-12
"Ankrd13d",1.94211439883317,-0.806306591355246,29.0375813513202,7.09877080048691e-08,4.0960050032611e-07
"A930007A09Rik",1.94142877415896,-0.800711902633788,21.2502447128365,4.030589096549e-06,1.86978565567491e-05
"Fut7",1.94075502789207,-1.97603785175337,20.2119587711249,6.93182405677843e-06,3.12433338345858e-05
"Ezr",1.94005983146463,3.74094001114555,108.70311656939,1.88508071403012e-25,5.91764354730789e-24
"Ly9",1.9387701217068,1.23084837141857,67.5004847667777,2.10635294801482e-16,2.97732413695625e-15
"Slc8a2",1.9379226574911,-3.02603678363396,7.07043056736066,0.00783664208854138,0.0210280519610269
"Arxes2",1.93669405260592,-2.52245534614868,5.74112242437147,0.016572198939009,0.0411908398150615
"Cd300ld2",1.9351651398657,-1.6141087741271,16.4795902343192,4.91766114037285e-05,0.000196640000892147
"Pfkfb4",1.93431499839351,0.846942828750759,61.4265325187916,4.59575475333835e-15,5.7180561906976e-14
"Mfap4",1.93385499104243,2.31975908670989,38.4416599561857,5.64151553338326e-10,4.14218229639582e-09
"Gm2115",1.93372961782809,-2.4757865667768,8.00422096923731,0.00466684357693929,0.0131228658337524
"Abcc5",1.9334516680485,2.84274311390229,178.666154064716,9.47673769344837e-41,1.04758450391636e-38
"Tnfaip3",1.93030785027423,1.98961615989258,91.3539066554912,1.20142679486881e-21,2.77723922277672e-20
"Casp12",1.92942149243834,2.12323433432266,92.0481825262548,8.45915966043523e-22,1.98020889535274e-20
"Tlr13",1.92691191759512,1.20954211099127,57.7116820335728,3.03494996376091e-14,3.47367481029219e-13
"Ticam2",1.92462027782847,-1.06081534244859,45.8102876970788,1.302775620356e-11,1.13924600986304e-10
"Stag3",1.92378933072092,-2.30078740580247,11.321121901169,0.000766304003886902,0.00250246000107846
"Phf24",1.9235539744991,-2.22802441781783,5.69692504685547,0.0169946614052875,0.0421235058040028
"Gm6644",1.92334538928258,3.41511634503226,113.218228908043,1.93286343782844e-26,6.5441594955901e-25
"Adcy3",1.92236819220763,0.554318495619752,53.4237268701817,2.68830258662733e-13,2.79607249731762e-12
"Ighv1-18",1.9212465173102,-2.78396288972823,5.90188074817782,0.01512472605406,0.0379680878929174
"Gab2",1.92107397196013,1.87451210307036,93.8874868034237,3.33978833381082e-22,8.02883873891121e-21
"Klhl23",1.92100384646803,0.388814888387174,72.9492847191999,1.33024517426809e-17,2.10842229919072e-16
"Hmcn1",1.92098971419707,0.826925411497527,65.0585638765952,7.27049005014572e-16,9.81554102959913e-15
"Retnlg",1.92077606075605,-1.89874096183883,9.25102082895239,0.00235364187838751,0.00701159213039844
"Robo1",1.92065207634199,3.10707902238722,46.9762903090511,7.18506739000912e-12,6.47582362987338e-11
"Dynll1",1.92028934057832,4.92330754006748,66.7029948412285,3.1565517572347e-16,4.39453844480033e-15
"Efcab7",1.91999356598787,-1.24945571580085,21.8002237069202,3.02564854561593e-06,1.42714170184988e-05
"Snhg1",1.9195887277868,2.55578729519108,73.6848838484271,9.16379638063066e-18,1.47412886180207e-16
"Plek",1.91843664744348,2.25322819282221,70.4675576194915,4.67898244215846e-17,7.06133248724113e-16
"Dapp1",1.91734474980044,0.979932152714987,75.7225118065597,3.26464344768695e-18,5.50858004313884e-17
"Fgfbp3",1.91728181592811,-0.983450377402678,22.9231176274144,1.68611775355493e-06,8.22145295592938e-06
"E330011O21Rik",1.91570561483763,1.35827568576494,75.6452078794942,3.39498905482314e-18,5.72105419420913e-17
"Zfp934",1.91459199696881,-0.385811095455515,32.8541425383963,9.93391595662298e-09,6.32440571129625e-08
"Stac2",1.91182922045346,-2.23818359465562,9.88782687681231,0.00166375737064509,0.00510939236690923
"Strip2",1.91148562170411,-1.71004921470987,19.0367230876579,1.28226816722012e-05,5.57546321759671e-05
"Olfr56",1.91067101956712,-3.18018316041359,7.51822383033625,0.00610778746710943,0.0167522148671106
"Snord14d",1.91024051603808,-2.08106894465301,7.99897342516149,0.00468038777279633,0.0131538016643767
"Pdzd4",1.90978110769167,-0.347714245928112,37.790062864507,7.8782056848252e-10,5.69870096334937e-09
"Bgn",1.90953295186923,6.41769480100423,120.866010137943,4.08832683825884e-28,1.6071846553988e-26
"Tuft1",1.90751675220965,3.46397873385843,47.5807047834581,5.27854804309813e-12,4.81793232995128e-11
"Sfxn3",1.90444170329913,1.86871566810934,84.9775745072338,3.01768318890044e-20,6.07931550212521e-19
"Rgma",1.90418668715996,0.589797185906876,39.8021540492837,2.81034987810194e-10,2.12187157900942e-09
"Cpz",1.902723248106,1.10199984117798,40.4398548393683,2.02762555180006e-10,1.55449289117997e-09
"Arhgap25",1.90104597299086,1.5364850239564,89.3317372630125,3.33860001068005e-21,7.44479021347075e-20
"Myo15b",1.9006247586143,0.34481267788256,27.141660914728,1.89079032139299e-07,1.04039721853802e-06
"Ffar4",1.89891539113839,-1.6164685178168,21.9472944442979,2.80241698401261e-06,1.32838776114081e-05
"Snord12",1.89831083096145,-2.20457401778231,14.1138223815628,0.000172074666707239,0.000629124438687794
"Chst8",1.89790313172699,-0.978940368908046,17.9720818646024,2.24168694345703e-05,9.41479398707631e-05
"Oxct1",1.89675721727398,2.31372280390618,45.6202311099462,1.43551223266902e-11,1.24730920129155e-10
"Twf2",1.89606011480314,2.24148418567915,86.3056362170703,1.54168519759007e-20,3.21343843723306e-19
"Pcdhb11",1.89491760706023,-2.13830203153424,15.3622251077726,8.87448444217555e-05,0.00033978136333001
"Iqck",1.89151915228265,-2.09722880403864,9.36853143301541,0.00220742303157137,0.0066125548995549
"Tubb6",1.89119203465998,4.08265638147171,74.2222356562975,6.97996421491879e-18,1.13411265293533e-16
"AI504432",1.89032064332309,-0.755413456731501,29.7962472281346,4.79920068001912e-08,2.82523723236356e-07
"B9d1",1.88984674414676,-0.239713192375614,29.228326699011,6.4331795029684e-08,3.73193662712006e-07
"Impdh1",1.88953009766362,2.51060733636071,124.450237614269,6.71419934171567e-29,2.81484917945153e-27
"Sh3bp1",1.88893247119417,1.10088098510115,88.0213344978404,6.4752277457869e-21,1.40515701426401e-19
"Mxra8",1.88864583049174,2.23611777559103,84.9215787661542,3.1043659608983e-20,6.23452129740343e-19
"4930509E16Rik",1.88787711980306,-1.65440472638234,10.469698837248,0.00121348499257646,0.00382935419092048
"Snora7a",1.88773422588073,-2.58622759159246,9.61354214789107,0.00193147731340405,0.00585284922187107
"Rftn1",1.8873094051849,1.85540213125332,100.243887079936,1.34740547733488e-23,3.6572232405269e-22
"Wls",1.88709199593321,2.78153202014033,109.256702506681,1.42572779784203e-25,4.5078324261287e-24
"Lekr1",1.88538672902419,-1.62656205470971,22.0917879123219,2.59919291429171e-06,1.23552956491208e-05
"Mdm1",1.88507132633495,0.176105565133419,53.9601403795353,2.04598366907004e-13,2.14873973072817e-12
"Zfp239",1.88395277499906,-1.70562652340358,15.8243511329969,6.95022519505145e-05,0.000271368264332673
"Snai1",1.88359868969994,0.942965552458482,39.5948034983766,3.12513764224615e-10,2.35062330305267e-09
"Prkar2b",1.88343687840211,0.220258110160568,40.9522558888329,1.55993848126462e-10,1.21392685604308e-09
"Cd79a",1.88300296210425,1.32355780117811,41.4653986070624,1.1997578250316e-10,9.46162672563791e-10
"Nol4l",1.88127571523406,1.13599695009153,70.7822670999359,3.98906522007642e-17,6.04836752917449e-16
"Ephb3",1.88040815978889,0.257131916976105,37.1243977043664,1.10828343925773e-09,7.87149031391537e-09
"Fam110d",1.8801618859202,-1.73726099871281,8.2472653920303,0.00408134402309523,0.0116153730713394
"H4c18",1.87815522044727,0.467487984920186,32.7099662928733,1.06987250759785e-08,6.79126187829044e-08
"Gdpd5",1.87661454593249,0.777711447356793,54.1059393246833,1.89966186645648e-13,2.00401931075162e-12
"Foxp3",1.87554864533233,-2.69587872016127,7.45194009031755,0.00633681101898204,0.0173325886251463
"Gm16897",1.8755336583932,-2.82475165333759,6.47726081203827,0.0109263240830787,0.0283709320474802
"Ms4a6c",1.87520047316832,1.77955736923777,55.1857892487512,1.09658694306077e-13,1.18956560564551e-12
"Fam217b",1.8745154120118,-1.5711621736244,25.0743954976212,5.51604499249096e-07,2.85595548079992e-06
"Cpe",1.87350253641594,1.23341252602847,7.85526655387832,0.00506728810439271,0.0141214761254392
"Kcnh2",1.87291270122089,-1.63612557719294,7.37667966270403,0.00660750486435551,0.0179911924553983
"Mpped2",1.87199749405454,-1.5716931521306,12.829555332594,0.000341186830233371,0.00118542373910633
"Tfap2a",1.8719062827495,-2.76328143442137,8.1989180151155,0.00419153787272054,0.0119014830025974
"Eya4",1.87033977530412,-1.91731843982617,15.0965889196682,0.000102147698972953,0.000387540998728861
"Nbl1",1.87022584867201,0.671689225609105,15.8024494891025,7.03114230621315e-05,0.000274155197520072
"Caprin2",1.86747137217513,0.866008563598317,67.6777605619588,1.92522892320889e-16,2.74379595353413e-15
"Sprr2a3",1.86603297908813,-1.4655119048541,6.22987064061996,0.0125612912425476,0.0321324090754528
"Ptpn7",1.86561766512795,-0.168121319532162,39.444960007347,3.37437535130714e-10,2.52926592907162e-09
"Otulinl",1.86544930317116,1.83548796820339,86.2210367033709,1.60906852303946e-20,3.33775264518537e-19
"Tspan32",1.86523912361403,-0.923359310182894,22.8043973044309,1.79354864636809e-06,8.71407265882859e-06
"Ccdc87",1.86454240691012,-3.03270281545993,8.09431417976625,0.00444043376483967,0.0125448558535504
"Sowaha",1.86430431405906,-1.45261951065734,14.5024931316269,0.00013997416942587,0.000521490975160445
"Syn2",1.86402366460242,-2.6581223840418,8.77643729122956,0.00305146616494373,0.00888476759214312
"Dnah7b",1.86360245950184,-1.40282045863285,16.1405800688917,5.88103325371527e-05,0.000232428857408484
"Efcab12",1.86198671029071,-1.87186571597407,17.2918707558969,3.20555286227716e-05,0.000131888079988108
"Rnf150",1.86197356128453,1.26719368306906,57.9397540435298,2.70269609057473e-14,3.10990390457725e-13
"Unc5cl",1.86144695702224,-2.47501197407853,9.68454631674118,0.00185824264792768,0.00565429509162986
"Tlcd5",1.86129105482131,0.141374962533067,32.7073360430937,1.07132122080061e-08,6.79878950403569e-08
"Fam177a",1.86022220102545,2.77218716653918,98.6845322522367,2.96105901146655e-23,7.79976715372764e-22
"Fam177a2",1.86022220102545,2.77218716653918,98.6845322522367,2.96105901146655e-23,7.79976715372764e-22
"Il20rb",1.85974912805771,-0.135553440201495,31.9773041615758,1.55984391572339e-08,9.73895306976032e-08
"Iglc3",1.85895082595334,-0.6255240115133,20.8863534123247,4.87354285273797e-06,2.23954402152733e-05
"Cyp21a1",1.85893592980592,1.89739333403743,17.1615638081155,3.43313006413946e-05,0.000140669690114202
"Tmem132a",1.85846062235215,1.93460789988467,87.5713760600817,8.1292625600745e-21,1.74505920864271e-19
"Syt9",1.85629000626286,0.536438648147721,46.219573590966,1.05715559560862e-11,9.33610235288776e-11
"Tmem255a",1.85526763748167,-2.36351658180261,7.7630879768962,0.00533247148393186,0.0147998969822817
"Dusp10",1.85507989485275,2.58716611243842,128.217200834604,1.00607873366172e-29,4.54969206357127e-28
"Vill",1.85494259415907,1.86061308017794,56.8431276521338,4.72000591874045e-14,5.31009061130996e-13
"Cd300ld3",1.85424504955553,-0.0939254649571326,25.570925451309,4.26416419544628e-07,2.24007179617402e-06
"Tspan3",1.8541127195711,2.72737991736589,84.9565945338266,3.0498733910889e-20,6.13938326905031e-19
"Gm13303",1.85384202944612,-2.75548661669503,6.56006389946681,0.0104292621198236,0.0272333659654228
"Carmil3",1.85335984982846,-1.55013099695387,19.2831972013319,1.12693746235179e-05,4.93825026912651e-05
"Man1c1",1.85281982085698,2.06034345248703,132.174082095993,1.37057822447529e-30,6.65154726688601e-29
"Ttc12",1.85194698321089,-0.352373714292995,26.833245199131,2.21788879969703e-07,1.20982980982208e-06
"Gm13889",1.85147535144238,2.82709597437258,46.4647368556155,9.32821514691916e-12,8.30041077417812e-11
"Chst9",1.85072430391444,-2.2313838251979,6.95320488367839,0.00836692098989819,0.0223189796066512
"Grip1",1.85056876971407,-2.83546509967995,5.82585184517208,0.0157923189750374,0.0394647777922224
"Zbtb8b",1.85056778697864,-2.24250518689215,8.1453150553406,0.00431725538135398,0.0122222222774963
"Arhgap15",1.85040175625979,0.462488725626856,54.6436327364058,1.44491705602173e-13,1.54572661241167e-12
"Lrrc8e",1.85004452719674,-0.158432004452288,32.5137765219391,1.18350589368427e-08,7.47588448154606e-08
"Col4a3",1.84932676901548,0.316782633915156,41.172749145289,1.39351884762906e-10,1.09075154171433e-09
"Gm8550",1.84893084051308,-2.49296150040643,13.6562711852708,0.000219506970656892,0.000788062013876729
"Aplp1",1.84607462819097,0.277067370401993,42.1268743472753,8.55395381779735e-11,6.86796512454541e-10
"Tlr8",1.84520388987174,-0.255050731191992,18.110098929791,2.08492704371008e-05,8.79641295704593e-05
"Cd300ld5",1.84484633384154,-0.0972753518778592,26.4045237370832,2.76891237380745e-07,1.48967255352074e-06
"I830077J02Rik",1.84433455858286,-1.67915024325883,26.4324733665533,2.72913539436311e-07,1.47001719244312e-06
"C920021L13Rik",1.84413559002987,-2.04845767479848,11.64998425704,0.000642030783204078,0.00212641884230127
"Smim10l2a",1.84344159570066,-2.03164699442097,13.4100131457697,0.000250284660300074,0.00089064703645371
"Gm5454",1.84315018096137,-1.95267165237756,10.3379091495326,0.00130325555243397,0.0040872103994677
"Bcl2a1a",1.84192619916687,1.06097609394843,35.6275415553416,2.38886114563423e-09,1.63084379134655e-08
"Pvr",1.83995423386853,3.47678517096977,114.456898446345,1.03491454093537e-26,3.57889497732288e-25
"Ccl5",1.83876903874047,1.27479946263754,32.8931807618344,9.73641987822363e-09,6.20783763840302e-08
"Lhfp",1.83825832567944,4.1161211876849,167.370132548944,2.77703548070328e-38,2.43503650099497e-36
"Atp8b5",1.83797902716412,-0.372336347752572,33.9630256672352,5.61693862358146e-09,3.68204134252868e-08
"Aph1b",1.83631547002869,2.01582982520045,117.104146214016,2.72382424217812e-27,9.86794981406464e-26
"Zfp202",1.83618477336646,-0.169803487883935,69.608688273382,7.2317647272916e-17,1.07323039702153e-15
"Kcnab1",1.83613981403662,-0.128355555388566,27.3833422991206,1.66862408204803e-07,9.23652881025817e-07
"Mthfd1l",1.83509084903579,1.80638562188347,37.5255480591703,9.02234247070647e-10,6.46842939827506e-09
"Cln6",1.83490192399208,2.53741478060896,89.2628388840178,3.45692110269951e-21,7.67870663415605e-20
"Sash3",1.83399677455716,0.861499756822936,55.5588314782211,9.07034219598803e-14,9.9122324285434e-13
"Foxj1",1.832554052051,0.608890438333055,26.287960785443,2.94116420226321e-07,1.57676879626824e-06
"Gpc2",1.83118639153857,-1.14659374770236,17.5731789757278,2.76460200140412e-05,0.00011480488035049
"4930405A21Rik",1.83047711301433,-2.3607384316787,11.5615375903104,0.000673301514537005,0.00222191740308157
"Yy2",1.83041985447916,-0.282584407669888,35.0223254189242,3.25946680937879e-09,2.18823327168962e-08
"Pcdh18",1.82788400313363,0.0537077615530403,31.1558028019014,2.38126456126861e-08,1.45137065047915e-07
"Ust",1.82744365087561,-0.0555735578865759,51.1612759191275,8.50805521376373e-13,8.41276239351783e-12
"Lpcat2",1.82701128362916,1.62368628201753,68.4789831738111,1.28237053555553e-16,1.86040822452131e-15
"Lbx2",1.82697384857034,-2.05785570719162,11.6207028338964,0.000652217506841903,0.00215712955497756
"Fam229b",1.82639774433468,-1.24501017174481,12.2465879443858,0.000466109698332024,0.0015818998034006
"Ticrr",1.82608960544727,-1.40604443269849,7.31125787067995,0.00685239441149754,0.0185953510535257
"Dtna",1.82601140218282,-0.667827253169085,13.6800116200572,0.000216749265876761,0.000779026436075334
"Shroom4",1.8255856821083,-1.77397928039224,16.9675483537801,3.80242181565464e-05,0.000154747081663843
"Gm4524",1.82545289630827,0.650101504825577,45.4553660054396,1.56157127662758e-11,1.3518461918516e-10
"Dock11",1.82484171031071,0.604692210967059,53.8295862914388,2.18655152619169e-13,2.290786890563e-12
"Cd68",1.82426744992599,2.95720454299744,62.4788558510512,2.69320661077204e-15,3.43516643988365e-14
"Rgs18",1.82376227388783,-2.20614199840435,7.69286231627206,0.00554396339627816,0.0153391486973502
"Megf6",1.82336789483672,0.624630308149583,59.3002805969459,1.353572357294e-14,1.61647535393001e-13
"Liph",1.82306529392388,-2.83485794891797,8.79933049026006,0.00301341108341534,0.00878682273641131
"Elf5",1.82301207297705,-2.71737444336917,9.97443741337131,0.00158728487367273,0.00489722063779729
"Zfp808",1.8219294186274,0.0113765193703408,34.0301325417515,5.42651635350552e-09,3.56172795016816e-08
"Il17d",1.82142151094771,-1.85982644015749,8.13074137752762,0.00435209476802058,0.0123127677309842
"Gm14964",1.81978492860104,-0.491899949672487,20.3768340164022,6.35950098837126e-06,2.88194134663979e-05
"Tnfsf14",1.81837340315172,-1.17985565347284,16.5872070696667,4.64633813605701e-05,0.000186567569955583
"Grb10",1.81834325197124,2.53748008937241,95.1296169378651,1.78318838073237e-22,4.40551421627548e-21
"Creb3l1",1.81831231244582,1.49875963803379,42.6588580107762,6.51686458331107e-11,5.31604339881764e-10
"AI467606",1.81750478451499,-0.363424198819585,24.1371706929833,8.97118301783598e-07,4.52265817817898e-06
"Adm",1.81744063585586,0.499241626600012,52.1991560415451,5.01476830590575e-13,5.05325328277616e-12
"Zfp7",1.81682810423063,1.40250629121167,84.5498395945435,3.74650590522877e-20,7.48924793280931e-19
"Lypd6",1.8161540526713,-0.441217735962709,18.20130938192,1.98742152786904e-05,8.40010337604388e-05
"Tead4",1.81587550172481,-1.12864391482288,31.5304917199777,1.96332927663663e-08,1.20888927395286e-07
"Arl4c",1.81540403643118,2.12660693423705,83.5309680742172,6.27256220249837e-20,1.22732501128612e-18
"Map3k12",1.81493167784306,0.594776796154588,88.7750322605849,4.42364138537403e-21,9.74670627900086e-20
"Ptprs",1.81449982785035,3.15065975573502,152.774880457861,4.2901520102971e-35,2.93580322884537e-33
"Sla2",1.81321021953501,-2.41211175172883,7.8316568093711,0.00513390197783802,0.0142932561038356
"Syt7",1.81280365689845,2.14366342532228,66.1202352418238,4.24237973212599e-16,5.83090523543587e-15
"Myo1f",1.811143665763,2.35845216721782,65.6340528398311,5.42925156833053e-16,7.37596902930702e-15
"Eqtn",1.8104138298881,-3.31269590515473,7.78384199210095,0.00527155694719186,0.0146449751426283
"Ly6c2",1.81003929309166,0.506422075341463,33.6485185578068,6.60251432234011e-09,4.29977940523594e-08
"Slc25a36",1.80956172452136,1.05569129434185,57.1800375785295,3.97687331567608e-14,4.50787826716009e-13
"Srpx2",1.80896558069397,1.67922689472467,83.6772856250705,5.82506908633305e-20,1.14476180382328e-18
"Aff3",1.80874904476647,-0.666402327076032,26.7052228971786,2.36980091178084e-07,1.28807817157039e-06
"Igha",1.80742853966763,2.87894490118926,19.5318367270309,9.89369544029193e-06,4.37919609777603e-05
"Fam171b",1.80595146026472,-0.309772154136455,13.6665856871892,0.000218304514256989,0.000784289287539656
"Rab8b",1.8038870545086,2.47730866933681,119.184439933261,9.54305762530442e-28,3.6142060262628e-26
"Cd33",1.80370495423086,-0.65385114867336,38.7318853337773,4.86201484738203e-10,3.59228043579637e-09
"C5ar1",1.80360701987273,0.670801148465429,29.7503415055238,4.91419726103689e-08,2.88898955798276e-07
"Gm10791",1.80359070818975,-2.11867124577991,7.42388410387049,0.00643637281202843,0.0175603475929479
"Hs3st1",1.80355645616667,-0.642442321369319,22.8748856579649,1.72896207446563e-06,8.41925112579113e-06
"Uprt",1.80331144705967,-0.627696830783021,7.55375723810272,0.00598850826353909,0.0164564690590636
"Mmp23",1.80123643905801,1.3762069194706,41.8295241055462,9.95882325766354e-11,7.93851714040008e-10
"Il21r",1.80083950583273,0.248305150994807,32.8000548826397,1.02141959756639e-08,6.4916611130835e-08
"Tbc1d9",1.80024020666045,1.37654426632065,96.0904629297604,1.09752224565776e-22,2.74826795047718e-21
"Tnfsf13b",1.79986587783702,-0.525340040465449,29.1060775977768,6.85216921864015e-08,3.96166877913645e-07
"Pik3r5",1.7990981367217,0.621243266839179,44.6950050899727,2.30243937583836e-11,1.96299272692191e-10
"Syngr3",1.79901577664949,-2.38118308256119,12.0157131657057,0.000527538983836186,0.0017738009742481
"Armcx2",1.79710662312337,1.73983790804597,114.579067614954,9.73078810152283e-27,3.37407903246771e-25
"Aen",1.79544820949315,4.27273418214625,192.355565354752,9.73146519115361e-44,1.36806418532375e-41
"Exoc3l4",1.79417455892918,0.621389680961224,56.0286765812224,7.14216398966038e-14,7.88503439695028e-13
"Lpl",1.79304782349173,6.43662923264098,67.5974057788786,2.00531246665903e-16,2.85164472650187e-15
"Fgl2",1.7926239562327,2.6371222663212,55.025278678867,1.18989568293443e-13,1.28460065235664e-12
"Dram1",1.79238598865279,0.399512137045572,37.0787548806625,1.1345311490475e-09,8.04686515832513e-09
"Cd200r1",1.79215895778127,0.0475642334065971,50.8254687530254,1.00955183937286e-12,9.91422833297566e-12
"Fam217a",1.79119428039841,-2.73031409293912,7.60469146500118,0.00582166249654674,0.016041165722488
"Trerf1",1.78990637444033,-0.239290207266784,43.1983819137022,4.94615686478323e-11,4.08109217292976e-10
"Efhd1",1.78973531154415,-0.489144201368243,32.8420840875184,9.99572754340004e-09,6.35906257661409e-08
"Plcg2",1.78927514047658,1.51934460244036,67.5815411618355,2.02151316065058e-16,2.8699495568907e-15
"Gls",1.78777733598722,2.82550801872354,177.610597968076,1.61117458842365e-40,1.75849169108669e-38
"Glipr2",1.78596066318864,0.931516995393078,32.4950454372546,1.19496789276616e-08,7.54460202152363e-08
"C130036L24Rik",1.78572907118892,-1.97547919845707,8.77860694339823,0.0030478387308446,0.0088762040588558
"Ptafr",1.78559403819966,-0.833568923813346,18.4990732240256,1.69986937719728e-05,7.24748989285677e-05
"Gjc2",1.78558212756709,0.959101476439252,86.6556322230054,1.29162206915931e-20,2.71408513915061e-19
"Fmnl1",1.78529837398592,2.0647095769039,94.1735725012894,2.89033988465986e-22,6.98080502301555e-21
"Krt18",1.78324033151212,7.81732292553292,56.7953753841475,4.83602336536589e-14,5.4317592875345e-13
"Antxr1",1.78315503061741,1.78957180573768,32.2968191926943,1.32329780108316e-08,8.32030729718475e-08
"Macroh2a2",1.78285416097473,0.41026956367177,51.5914065342981,6.83400588517001e-13,6.80952350661374e-12
"Opn1sw",1.78216205032764,-2.74511500726389,6.76856660861262,0.00927773204816315,0.0245034812017395
"Gm17769",1.78152922874232,-3.09623652686266,6.11118451020228,0.0134329073518786,0.0341593604474089
"Hepacam2",1.78115962424131,-1.56856165174497,9.68025653000805,0.00186258622541735,0.00566551245212494
"Zfp677",1.77987289293348,0.381727847107267,37.6722566933433,8.36863568429402e-10,6.03488985909209e-09
"Fam189b",1.77978227373861,0.431920194479844,45.6750626782063,1.39588578209179e-11,1.21491849008642e-10
"Atp2b2",1.77977005786645,2.41685118637675,31.2012389895499,2.32617562660899e-08,1.42047178785399e-07
"Vash1",1.77913589881689,1.79907284992473,89.8232944530189,2.6041004587507e-21,5.85232550534357e-20
"E530011L22Rik",1.77875071198898,-1.31247298654166,9.79436267638661,0.00175047668756927,0.00535156370137741
"Brsk1",1.77779423830845,-0.770483310412269,24.6904441183332,6.73171216518581e-07,3.44560360752606e-06
"S1pr3",1.777736545362,1.99875051866142,78.918708539787,6.47189574244067e-19,1.16336711028292e-17
"Piezo2",1.77740275892896,0.519235309985185,57.8400739367241,2.843180635396e-14,3.26284620655671e-13
"Ndrg4",1.77726013167828,-0.911967212365194,12.8943503308444,0.00032957547766943,0.00114878437958161
"Prkx",1.77664971286506,2.47168957658015,98.5764619361209,3.12714174370186e-23,8.22886830969847e-22
"Cd28",1.77470927967545,-1.5955261727917,15.3924719866587,8.73355367261814e-05,0.00033512254506769
"Pam",1.77320470569693,4.991268287959,138.548884798896,5.52777712266832e-32,2.96039359900748e-30
"Apobec3",1.77314083679712,2.03926443501321,97.5902880074529,5.14556917487027e-23,1.32702330853808e-21
"Cd72",1.77277134235797,1.76412811103024,62.0272587514692,3.38735732645797e-15,4.26586036823215e-14
"Prr7",1.77075828061155,-1.80185105014021,10.6640180511165,0.00109239829483483,0.00347223724410081
"Igsf3",1.77016850736294,0.388057824712001,38.5654367467251,5.29483244080793e-10,3.89648451625544e-09
"Gdpd1",1.76976778046024,-0.036994482541795,45.6619651894364,1.4052505856707e-11,1.22224670139691e-10
"Clcn5",1.7697007043267,0.880596515773858,17.6081893329204,2.71417037888558e-05,0.000112891855910329
"Cerk",1.76930541197701,2.57646449844655,82.1625909693124,1.2533985861485e-19,2.3892160079516e-18
"Acss1",1.76815968118636,-0.817271904251677,11.686928791293,0.000629407050673349,0.00208702373795251
"Tas1r3",1.76808588068766,-1.30912918019318,25.7951012842663,3.79650827648418e-07,2.00744643474686e-06
"Igkv1-110",1.76722049052815,-1.52441721940465,10.2205389731717,0.00138885258820301,0.004336203970917
"Ier5l",1.76699393351485,0.811711658224656,32.2941099525096,1.32514415866656e-08,8.32989160442962e-08
"P2ry6",1.76636396827891,1.25640278441096,65.9269404466225,4.67951412349775e-16,6.39772684104209e-15
"Rhebl1",1.76249458015626,-0.510674919544506,28.0880788596878,1.15917692840648e-07,6.52260813728312e-07
"Mzb1",1.76212074823778,-1.35450588371791,12.8819554248366,0.000331765416282612,0.00115548350922073
