"","logFC","logCPM","LR","PValue","FDR"
"Ulbp1",2.22538682614538,-2.6813570061198,12.4485662732281,0.0004183127990637,0.00163205085571353
"Sema7a",2.22501600613804,-0.551646572797507,47.8214685895035,4.66851787966932e-12,5.69356680779851e-11
"Spem1",2.22460473960036,-3.72752435437427,6.08864706619605,0.0136053227939098,0.0376233573562182
"Gja8",2.22427416041857,-3.69783633433065,6.52402865504449,0.0106426656084843,0.030322043319161
"Igkj1",2.22365420084929,-2.6559362225623,13.1959432770725,0.000280555754714281,0.00113481402770826
"Gpr34",2.22350118844379,-1.65716786301564,34.6802363276212,3.88556347141781e-09,3.29534001033326e-08
"Gdap1",2.22287375073586,-3.85362003888067,5.88513969935992,0.0152691861939442,0.0416325539452676
"4930509E16Rik",2.2224482936027,-1.66311031720218,27.8307862939047,1.32402409580814e-07,9.04609912474095e-07
"Kif15",2.22183565011322,-0.88507684637176,43.1075959788615,5.18107134090163e-11,5.54713461817477e-10
"Myh15",2.22143113506928,-3.66696897948534,6.24744377928697,0.0124372664262928,0.0347274147937086
"Pdk3",2.22132488670915,-0.311492158715813,72.5997734568012,1.58797300544629e-17,3.50179861311843e-16
"Best1",2.22090041873654,-2.68010638572235,13.8271083314051,0.000200423576425382,0.000830059452196124
"9130008F23Rik",2.22029748974763,-0.589119545242818,49.1983606626047,2.31343962098115e-12,2.9276782131076e-11
"Gask1b",2.21873377973633,0.157855800486837,113.022002707693,2.13393626928042e-26,1.08445048089345e-24
"Asic2",2.21775328756231,-3.73228963447861,6.18080448924442,0.0129143546212064,0.0359315489928735
"Card11",2.21724175039976,0.36368787899141,121.502569375248,2.96616960359464e-28,1.75976855816933e-26
"Cdk1",2.21585220039125,2.11849570840911,46.4352440949589,9.46968031291873e-12,1.11291331510345e-10
"Rasl10b",2.21516257941133,-0.665012637898971,47.9185063748325,4.44307941810463e-12,5.45204626698826e-11
"Ighv1-22",2.21513232823156,-3.38600874659671,6.64698635520168,0.00993236811441221,0.0284814470031668
"Ube2c",2.21436347733651,1.34496776134026,34.9071621975117,3.45806469600449e-09,2.95701684269581e-08
"Lce1a1",2.2139010986845,-3.85394028677128,5.88951981101851,0.0152312530553683,0.0415422630517938
"Sgo2a",2.21369444901555,-0.0137188161666296,49.4773972969848,2.0067044000853e-12,2.54822890117852e-11
"Parvg",2.21360320207297,0.681403547972719,138.484434660454,5.71012112991099e-32,4.34422656668846e-30
"Hrct1",2.21148412799668,-1.74537055925847,34.570787046292,4.11028672159567e-09,3.47113243968381e-08
"Elmo1",2.20935566924106,1.60846621792045,151.188830840817,9.53051162693072e-35,8.61978126761598e-33
"Top2a",2.20793225236433,2.37847417675675,36.3744360399981,1.62824913759055e-09,1.44784876046939e-08
"Cd24a",2.20713706159647,3.01435127942396,55.0071907113365,1.20089668806814e-13,1.75997703287585e-12
"Riiad1",2.20605212516574,-3.16826046967112,7.73589369619948,0.00541337639399272,0.0165929384030584
"Thbd",2.20598628178566,2.75044572894103,120.476712025735,4.97473557714146e-28,2.92457920849814e-26
"Ptn",2.20574181614168,-1.90318211780409,15.0816342948723,0.000102960147689428,0.000450256997511822
"Sparc",2.20545920442066,5.31285273428656,194.807007519511,2.83878254478611e-44,5.28279050978289e-42
"Ighv10-1",2.20474722476606,-3.20317367434413,5.69970595940727,0.0169677553076831,0.0456747988035364
"Vgll3",2.20461795591566,-0.822635819598632,45.6638356748177,1.4039093354354e-11,1.61574310692103e-10
"Lrrc75b",2.2040234697281,-0.72301952422006,41.9783869710917,9.22878469459156e-11,9.61034515680354e-10
"Procr",2.20326969060256,0.392189272673265,87.1939340444493,9.83850839076031e-21,2.92520340854939e-19
"Rab7b",2.20318258249859,1.1867763475579,85.5794514450313,2.2257641552222e-20,6.40473030125879e-19
"Cdkn3",2.20192985765348,-0.165431367987836,33.2130179304294,8.25957284710398e-09,6.65895972150656e-08
"Gsta2",2.20170864080111,6.46789978378992,48.8827676639149,2.71727643473111e-12,3.40376704780579e-11
"Ptpn13",2.20083841779818,1.50169336968251,87.6774135401776,7.70492309571539e-21,2.30942347296489e-19
"Synpo",2.19811995670467,3.73819801204196,345.053009511314,5.06335659571681e-77,8.73158967076046e-74
"Igkv3-5",2.19723137863435,-3.15738308222004,8.81377319263405,0.00298965152639469,0.00975691597694315
"Bhlha15",2.1970586699909,1.070420645488,16.2708798628138,5.49012296069295e-05,0.000252872169914965
"Dok7",2.19618442444648,-2.05370199081433,20.913432540232,4.80513243066928e-06,2.63112532989251e-05
"Nts",2.19595636487184,-1.98689101051229,14.0547131098831,0.000177568265581813,0.000744192859009196
"Plekhm3",2.19577081902658,1.55303258023919,108.008196382439,2.67668952193946e-25,1.24082308000014e-23
"Tdrd12",2.19573587501348,-3.10469985368086,10.2910831947348,0.00133674596015193,0.00472049252576793
"2700099C18Rik",2.19545477433061,-0.832374760410631,32.145708104876,1.43032314165909e-08,1.1157469452743e-07
"Adamtsl2",2.19445828897348,4.50725293742134,113.139119342595,2.01154061352464e-26,1.02628246647025e-24
"Meox1",2.19201627854076,-0.13805534242929,40.5768156224319,1.89036363182442e-10,1.88475268555877e-09
"Dbhos",2.19177250896086,-3.82639980296761,5.72198328989338,0.016753795536167,0.0451804033709374
"Ltbp3",2.1911902353141,3.05053186294785,149.851009650537,1.86863974109498e-34,1.65534603366109e-32
"Amn",2.19076828790567,-1.28418946850525,29.5328699937906,5.4976393633491e-08,3.95900438228706e-07
"Snord49b",2.18972848184038,-3.52104303163371,9.86983567632151,0.00168010513147613,0.0058054073518425
"Mpped2",2.18683977979815,-1.57442796248535,31.5897379704151,1.90433271259734e-08,1.46126888984739e-07
"Cacng8",2.1868341192166,-3.10199529295278,9.43703871689975,0.0021264656986472,0.0071752267449657
"Klhl41",2.18618650781517,-1.38944684672086,8.88648498183238,0.00287289283473109,0.00941864625551193
"Rasl11a",2.18615529879475,-0.232284721390325,55.6483326885759,8.66664035573561e-14,1.28987333763989e-12
"2700046A07Rik",2.18591295165953,-3.23362518239083,8.99458203312659,0.00270781199064171,0.00892380848030693
"Orai2",2.18557689729302,0.757078622398081,96.8823274024959,7.35724414519895e-23,2.77015770456858e-21
"Tnfsf9",2.18516646062352,-2.34187900554691,18.3964552233184,1.79391397738628e-05,8.93399554352154e-05
"Tlr13",2.1849951567463,1.19937508107849,92.8929097271503,5.52019119136508e-22,1.88378345048866e-20
"Adamtsl1",2.18428526283798,1.20635966054914,92.4585409366953,6.87500478266148e-22,2.3125585008206e-20
"Serpinb6a",2.1842251413259,4.3139256766933,280.376860382297,6.21544068398883e-63,3.65397282210771e-60
"4931429L15Rik",2.18347847260835,-2.58363689122829,15.3848510820689,8.76884850084166e-05,0.000389463949469903
"Chaf1b",2.18288522209348,1.10633898832523,61.7312878231213,3.93674939082753e-15,6.78879309950239e-14
"Galntl6",2.18263938162875,-3.64066324947999,5.87192752254902,0.0153841983413874,0.0418799261730866
"Foxs1",2.18181497680726,-0.0971814008810946,51.7305267176335,6.36651449456413e-13,8.53720219963144e-12
"Ankrd66",2.18114553714357,-3.51561258179364,5.55458046850873,0.0184323900315731,0.049042443216077
"Rcan3",2.17980545270084,0.895868273622146,82.1784610921738,1.24337483044342e-19,3.35374105725547e-18
"Il12b",2.17949165596553,-2.5759463944046,18.8954578253377,1.38081050698911e-05,7.00479023029757e-05
"Tmem40",2.17849020669407,-3.23402225734248,6.40485429283076,0.0113808765996081,0.0321175141830747
"Gm5176",2.17811548418339,-2.96998374290385,12.0951610908912,0.000505528473381687,0.00193840868973675
"Rapsn",2.17724300152222,-2.18063539002454,17.3863889158421,3.05002330002587e-05,0.000146781307352129
"Olfml2a",2.17645077510662,-1.38014365661606,34.7400203358452,3.76805328219412e-09,3.20092723318606e-08
"Siglech",2.17578405085649,-1.05797826102113,35.0907127933168,3.14698103172604e-09,2.70280296944867e-08
"Aif1l",2.17555356056453,-0.736481862425729,46.8959732884888,7.48563553613911e-12,8.92719845151269e-11
"Samd5",2.17521256320543,-1.7473186524015,13.942635981499,0.000188474525930699,0.000785320644692234
"Oscp1",2.17371142388044,-1.02470875215588,47.3867908865368,5.82740498291713e-12,7.03394702254397e-11
"Inha",2.17330760910115,-1.45609800992058,24.7735889672254,6.44748835932668e-07,3.99753550792673e-06
"Kif22",2.17289299883641,1.08343855858337,48.6600786453068,3.0439996371885e-12,3.79831831235672e-11
"Galnt3",2.17278372182707,-0.443151729881757,100.829335560582,1.00260362666528e-23,4.04592012651338e-22
"Ugt8a",2.17248499471696,-0.22859605942089,38.9291906518025,4.39459894756043e-10,4.1993014767841e-09
"Ms4a6c",2.17233003388079,1.77384483271036,116.434422864115,3.8179709986781e-27,2.07914643837487e-25
"Stil",2.17210691925959,-0.515478008103138,34.017562220957,5.46168704355926e-09,4.52377389547702e-08
"Dkk2",2.17044080824459,-2.49909573233953,12.9763714822444,0.000315446706030175,0.00126095811232924
"Tpx2",2.16964273157009,1.55127523830809,38.1319807262688,6.61175155644929e-10,6.1921135956073e-09
"Snhg15",2.1693157898744,1.38504462575543,60.4619254839708,7.50155153533701e-15,1.25782505330663e-13
"Lgals1",2.16920874922396,5.2571783968278,191.214574838513,1.72671206724134e-43,2.9384777002192e-41
"Phyhipl",2.1684456604724,-3.31782875051722,11.1976057747455,0.000819029408109472,0.00301406084785428
"Ms4a6d",2.16806527407092,0.947883835728301,98.6493611478369,3.01411821044584e-23,1.16021124627385e-21
"Sgo1",2.16788131228812,-0.66764867926976,34.0122575575157,5.47659745198552e-09,4.5332206812963e-08
"Sbspon",2.16775296812046,-1.0140582098205,30.6673732847883,3.06271943501284e-08,2.29035454251163e-07
"Chtf18",2.16757546299766,-0.296587812923833,39.7005218440309,2.96046392972628e-10,2.88539263263865e-09
"Mtcl1",2.16756921697356,0.927906746025346,66.7130338577043,3.14051740459845e-16,6.07597335114048e-15
"Runx3",2.16447611880657,-0.067042916589609,86.911056307086,1.13513012885922e-20,3.35031807923306e-19
"Hsf2bp",2.16423464753746,0.404807830106581,76.8941277922522,1.8037263598149e-18,4.32409543552661e-17
"Cep55",2.16382158941203,-0.928275974521428,34.4466877243748,4.38087670094484e-09,3.67922524751104e-08
"Anxa9",2.16286719667215,1.62644710885233,86.4167603631238,1.45744479823279e-20,4.26467472804157e-19
"Slc35e4",2.16253014283382,-0.956116573640546,33.9481497368137,5.66004856738165e-09,4.67908201637779e-08
"Panct2",2.16224999013705,-2.03028655202914,24.6586286287787,6.84376469166293e-07,4.23005164347061e-06
"Lrrn1",2.16191477272804,-1.39004534496691,42.6851104357798,6.42998700581663e-11,6.80542037149995e-10
"Sobp",2.15887254508812,-0.227326416527878,49.5551170294471,1.9287613681835e-12,2.45407133845562e-11
"Eno2",2.15860695703256,-1.57574836502696,41.7546263979621,1.03477111511298e-10,1.06937372891041e-09
"Mns1",2.1584825131966,-1.44645692731703,36.0832923924259,1.89060909701694e-09,1.66909165571799e-08
"1700007K13Rik",2.15808116854815,-2.30362430899936,20.4756679019761,6.03941519528792e-06,3.24852470069688e-05
"Wfikkn2",2.15760044444996,-2.25811691507282,18.5495476440619,1.65544510236235e-05,8.29711266475622e-05
"Aebp1",2.15663553860425,2.52908137790995,92.0751074372346,8.34484652859031e-22,2.78883908469051e-20
"Gpr156",2.15657963306281,-3.5371657691073,6.02364636770753,0.0141154533458175,0.0388636968277021
"Trem1",2.15606261837158,-2.8612650777985,12.271071035948,0.000460034170320393,0.00177607520651905
"Spsb1",2.15550709769328,1.43602566235019,105.526556368572,9.36345962338855e-25,4.16875404609624e-23
"Folr1",2.15468891608525,-2.4079336020797,14.642835075728,0.000129927621544962,0.000558928619075924
"Fancd2os",2.15466921171649,-3.13845952350141,7.49034617891235,0.00620306301293116,0.0187403212982352
"Epb41l4a",2.15114340884201,0.727895976034762,60.9878349048866,5.74285796397272e-15,9.74101684944803e-14
"Plxna3",2.14796179630439,0.811926569324077,105.050182472753,1.19081490832365e-24,5.18565812013602e-23
"4930590J08Rik",2.14762050730486,-3.38069016066,6.67990435131705,0.00975058565864973,0.0280180403501769
"Cd248",2.14703892506635,0.786342464956792,93.0631200680637,5.06528652758153e-22,1.74002346094225e-20
"Foxj1",2.14564953579956,0.611076804890116,61.4660710209865,4.50438660653021e-15,7.72645678720935e-14
"L3mbtl1",2.14539914785414,-2.93094181597116,6.33771603948362,0.0118196980888552,0.0331965396812615
"Fbxo41",2.14481506470228,-3.59323066285307,7.63340749420912,0.00572969520755908,0.0174487904325325
"Zfand2a",2.14434851905587,3.82315770026557,73.3695836220886,1.07510137930408e-17,2.40152395323476e-16
"Col4a6",2.14407617369662,0.559491953635395,36.1430966991282,1.8334683218459e-09,1.61975153965805e-08
"Aqp7",2.14354888160093,-2.13767032462392,18.0433764836959,2.15928557985593e-05,0.000106267580087773
"Gm13275",2.14188169818888,-2.36475627168852,31.938419930483,1.59138237263445e-08,1.23431147924844e-07
"Raet1e",2.14096133497507,4.06049822595409,113.049826362323,2.10420026512598e-26,1.07144386334673e-24
"Cdc7",2.13942662249975,-1.17452153473614,35.2659839478454,2.87611864379314e-09,2.48153972511665e-08
"Il17rd",2.13930048016263,0.462030523353142,65.1375650683841,6.98478119508073e-16,1.30829352044282e-14
"Tspan6",2.13827717513589,-0.226213815000895,91.2695416171553,1.25375709851279e-21,4.0845006130013e-20
"4831440D22Rik",2.13815942627746,-2.74808441758144,6.80095639140497,0.00911090555424414,0.0263969303283639
"Gm16596",2.13746625676869,-3.16700343490095,8.17155105816983,0.00425525031928234,0.0133580776709801
"Slc7a3",2.13725955106859,-2.64207474474686,9.58490649997707,0.00196183429137168,0.00667544956786519
"Ankmy1",2.13524075966616,-2.97446704338679,11.1637955252022,0.000834091033945429,0.00306382175164249
"Cpne9",2.13441004079256,-3.44516156348031,5.51742271642303,0.018827977966773,0.0499562320306202
"Dzip1l",2.13327672881877,0.970587172379832,127.570767606613,1.3934269101184e-29,9.33776525493072e-28
"Ttc26",2.12914100907349,-0.689290422103136,53.6366352970906,2.41219054015481e-13,3.38925218371453e-12
"Serpinh1",2.12733136230986,4.52412932534458,160.965633411572,6.96102051162714e-37,7.17373376789877e-35
"Ak8",2.127238888798,-3.45528368538038,6.13680758613156,0.0132396129791992,0.0367377246227147
"Nfatc2",2.1270236284084,0.253636441204582,91.2245791907499,1.28257167908575e-21,4.17311718527183e-20
"Itgb4",2.1263346856789,1.20661368719643,100.714496520934,1.06245128843631e-23,4.2740944755804e-22
"Bex4",2.126011374078,0.390597985018246,42.5537695026717,6.87656191740293e-11,7.25136678016557e-10
"Tubb6",2.12571572754925,4.08050449294455,154.503124106377,1.79794952056321e-35,1.69118400903304e-33
"Ddit3",2.12545762336628,3.51526966779408,77.499498343993,1.32756181933802e-18,3.21837315659011e-17
"Wdr31",2.12512397020477,-1.82561788256475,29.3472417177488,6.05025730456206e-08,4.3344231835363e-07
"Adgrf4",2.12427001095218,-3.08602037642005,19.643961886547,9.32976694169904e-06,4.86460555293145e-05
"Adcy2",2.12390642312584,-0.674404744093264,37.6236389612131,8.5798373766182e-10,7.92906943268964e-09
"Glp1r",2.12335403533101,-3.49741087373052,6.544484022915,0.010520983662705,0.0300117208208194
"Cplx1",2.1229852583845,-3.68321606870231,5.63832094663459,0.0175720276180592,0.0470339029797534
"Tlr6",2.12185020389637,-0.234857526461531,92.0455305055462,8.47050353975947e-22,2.82718083952204e-20
"A230001M10Rik",2.12073266633001,0.0370683531141005,40.1511985666202,2.35047234483873e-10,2.31706052377833e-09
"Aff2",2.11978617102275,-3.47523778550957,6.10327953229356,0.0134931245204917,0.0373610203352129
"Duox1",2.11932005894679,-3.59875260432646,5.79325844527435,0.0160877433384117,0.0435704802570092
"Ttc21a",2.11899897199792,-3.28810387721705,10.1821303947733,0.00141808241855443,0.00497646695438171
"Selenon",2.11816575561202,2.31083827779924,183.916423771635,6.76636961607505e-42,1.00014675919436e-39
"Chek1",2.11813895357249,-0.0212499105587569,57.7056953500276,3.04420106437665e-14,4.77527889219107e-13
"Sftpd",2.11659988689988,2.04844282215148,66.3567850690181,3.76261466608107e-16,7.24163344996421e-15
"Il21r",2.11536533600563,0.239268732942244,76.8969545905605,1.80114647844977e-18,4.32191613711135e-17
"Ckb",2.11463504738962,3.73095419737203,89.4884146316907,3.08439426087787e-21,9.69429238713584e-20
"Kcnn4",2.11454405124689,0.837407021076285,60.8701041436098,6.09676996204048e-15,1.03075260528171e-13
"Gm20186",2.11314630225148,1.70993313284931,94.0895433960558,3.01568191298502e-22,1.07595371094046e-20
"Nnat",2.11219306032454,-0.271152539090909,24.8438571472768,6.21668344640773e-07,3.86555169971704e-06
"Shd",2.11128905770875,-2.57412672493079,11.7329361616982,0.0006140364027988,0.00231737374251482
"Hkdc1",2.11121963566142,0.364333306061948,55.3858032288736,9.90492360995591e-14,1.46489799324602e-12
"Cntnap1",2.11029959619316,1.42461381896089,62.3074569252419,2.93810457478192e-15,5.15253905328027e-14
"Cdr2",2.10991295122593,0.329727275471285,93.0757000297784,5.03319273605887e-22,1.73129782584621e-20
"Egflam",2.10843953870769,0.977707178316413,90.1698604274522,2.18566353985095e-21,6.93700107795392e-20
"Flt3",2.10742304871916,-0.177155445485917,74.3650861246598,6.49271940763468e-18,1.48363226958734e-16
"Ly6c2",2.1061060389486,0.500483786840153,64.2159202304356,1.11504093348045e-15,2.04268865625628e-14
"D730005E14Rik",2.10494557469145,-1.93563703591553,29.5997851825791,5.3110824634528e-08,3.83747961123278e-07
"Fut2",2.10485902261782,-0.550989096170925,25.4799890186249,4.46995175377266e-07,2.83601280389594e-06
"Gm5546",2.1037719961229,-3.52027434253791,9.12482175571026,0.00252164452710213,0.00836677513885978
"Tmeff1",2.10361385864003,-1.84836321433006,29.6630297407308,5.1405927854328e-08,3.72469785940589e-07
"Lingo1",2.10343209597723,-1.63878118878716,42.4208128481101,7.36026230373548e-11,7.7299190016535e-10
"Igkv4-53",2.10342759309982,-3.08920723795871,8.80573690067388,0.00300284837466859,0.00979133731344415
"Ccdc112",2.10311752471228,-1.02914574000116,32.2375089067422,1.36431358196546e-08,1.06876739626592e-07
"Hpca",2.10256704618733,-1.28409378394665,24.4103418613461,7.78496562657015e-07,4.77415139550712e-06
"Pdcd1lg2",2.10166168592138,-2.96797010605803,11.4928736854341,0.000698635362160715,0.00261037135822782
"Nr4a3",2.10164423255448,-2.69563253065483,7.21498214822984,0.00722975334297919,0.0214981066470678
"Rnf207",2.10152913209788,-3.43274300390296,5.90444031387118,0.0151027636908485,0.0412352953758897
"Pvt1",2.10136366476759,0.919382018618005,111.16533524422,5.44360971852068e-26,2.65178630111063e-24
"Tmem231",2.10117351087724,-0.1703354427336,56.3650775579763,6.01899541352586e-14,9.09955314796454e-13
"Svop",2.0996669860524,-3.83709778848524,5.85032501388024,0.0155741746011183,0.0423391670422625
"Cd68",2.09962132212273,2.95361149228855,121.813335371033,2.5361099635839e-28,1.52263398640277e-26
"Ptpn14",2.0991560622997,2.45838652541043,98.1060053186342,3.965743434956e-23,1.51873705269376e-21
"Gm4961",2.09911904478204,-2.88171877141752,16.0733335942271,6.0936095510141e-05,0.000278535780625697
"Gm13287",2.09882795504236,-3.12465521493246,16.0480411583245,6.17554804851139e-05,0.000281882656380526
"Iqgap1",2.09872041420825,4.43318226656783,147.383685919114,6.46928508474142e-34,5.55950157099689e-32
"Ccr8",2.09794624619669,-3.71792742885925,5.66015661882177,0.0173545732309956,0.0465626745945612
"Slc16a5",2.09669139852564,3.62738031527636,88.8887204972117,4.17658042651262e-21,1.29553295242345e-19
"Fam186b",2.09650601602502,-3.43583770919134,5.63536389494372,0.0176016913858633,0.0471068189155336
"4930548H24Rik",2.09610193107573,-3.6377763139058,7.4362219873508,0.00639239433704249,0.0192471265645766
"Col4a4",2.0954503066543,-0.064341886431465,40.0363659236058,2.49278563488649e-10,2.44802148889935e-09
"Col5a1",2.09535042357069,3.9177420348558,176.564355360399,2.72646623987437e-40,3.63533516633145e-38
"BC147527",2.09530592098044,-1.42558128671643,32.7772627328522,1.0334663291907e-08,8.23050293632261e-08
"Ampd3",2.09457577271713,1.00348592797648,109.665006400325,1.16032254137474e-25,5.49708116808432e-24
"Ercc6l",2.09444216443065,-0.458261416658624,23.6675360085723,1.14497792723047e-06,6.86535559658568e-06
"Sgpp2",2.09439064577807,0.517305237656117,66.8793565461211,2.88641710643615e-16,5.6264469700214e-15
"B3gnt7",2.0943138703812,-2.5775517142122,17.0956143711171,3.55442891174915e-05,0.000169198403864953
"Rnf17",2.0935289394937,-2.79598664357749,12.7300400432484,0.000359828839231455,0.0014199378465904
"Pstpip1",2.09338405642004,0.175764531886344,58.6059500622409,1.92633027304905e-14,3.07772607615564e-13
"Dlx2",2.09306342835472,-3.82257805209202,5.86825436296892,0.0154163315047855,0.0419585697637087
"Prokr1",2.09270286527351,-2.885053495095,12.9143996884865,0.000326063960917882,0.00129918306793944
"Zfp52",2.09154293682046,0.595066873258942,67.615927255261,1.98656289280706e-16,3.93163139619283e-15
"Lbh",2.09098170281824,4.57265150215579,305.245598400652,2.3711801409638e-68,2.19054702522538e-65
"Cgref1",2.09084476134339,1.56852406430533,65.6924488915829,5.27074235499378e-16,1.00175086331098e-14
"Ntn5",2.09065716641214,-3.79544527390915,5.68559906708445,0.0171046988611187,0.0459972185716351
"Kif18b",2.09039862503138,-0.660758655697514,27.7572135863845,1.37534416353077e-07,9.37691815446767e-07
"Gm3667",2.09028897994793,-3.63967781222939,5.56318905737037,0.0183419725936925,0.0488470920499376
"1700001F09Rik",2.09002388061126,-3.86540901782131,5.84258148921093,0.0156428595700799,0.0425169537143278
"Espl1",2.0895940378495,-0.0182899611679383,38.3709835594461,5.84957147511208e-10,5.5122355317568e-09
"Gm9733",2.08955637467835,-3.11911617250918,11.2191415466659,0.000809579353567223,0.00298398240290576
"Il33",2.08802388555418,1.03296817055312,67.6446967850614,1.95778623636189e-16,3.87764598590912e-15
"Magi2",2.08748948542859,-1.22980918047388,37.4717512263971,9.27465828340277e-10,8.52550056207461e-09
"Pdgfrb",2.08743285380658,4.60260105844251,212.41971254398,4.07349474700614e-48,9.32469810803608e-46
"Kifc1",2.08659395966933,1.24811310002309,54.2208706128895,1.79173652418162e-13,2.57054069168086e-12
"Pgm2",2.08598053192737,2.86799656010279,231.870045252079,2.3309015025202e-52,6.85152604155567e-50
"Wnt5a",2.08574961146575,1.04690586911413,100.483857041152,1.19365867859943e-23,4.76487176532891e-22
"Itpripl2",2.08542336249815,3.44945306092531,238.221199132711,9.60659330978892e-54,3.06782406351e-51
"Nuf2",2.08477026206667,0.33743662786203,23.8456549115994,1.0437721790638e-06,6.29646804007542e-06
"Lrrc34",2.08364227091598,-3.51060600511266,6.39946506162895,0.0114154755164155,0.0322001586970171
"Gm10377",2.08285194042423,-3.86589348210728,5.84110529941605,0.0156559887363465,0.0425392290591464
"Gm10375",2.08285194042423,-3.86589348210728,5.84110529941605,0.0156559887363465,0.0425392290591464
"Ano5",2.08209300689885,-2.64387734040414,6.45985475967623,0.01103386631286,0.0312987191484537
"Fchsd1",2.08139673597125,1.11450474307032,78.7611736342983,7.00911701355998e-19,1.76195169863709e-17
"Apaf1",2.08118762345155,2.02703958334882,115.234206113859,6.99308971870919e-27,3.71437888611603e-25
"Pdk4",2.08020241716788,4.21747776923595,22.7417651170876,1.85296478195202e-06,1.0739556355535e-05
"Tnfrsf11a",2.07978311772989,0.532122061054971,89.0385052923821,3.87202081081244e-21,1.20671761823235e-19
"Dok5",2.07973940823648,-3.08195378259592,9.57043969018425,0.00197735418429571,0.00671853680351728
"Srrm3",2.07919567478542,-3.60615757303429,5.91251694802375,0.0150336771847478,0.0410770178237955
"Gm13546",2.07837584743931,-3.69291582779321,5.81166349754458,0.0159202279095432,0.0431665131379617
"Ecel1",2.07832198478489,-3.82450337737814,5.86755723656512,0.0154224378377228,0.0419619437833572
"Tnf",2.07809314499721,-1.69461128999849,28.1702013230358,1.1110197050205e-07,7.66366578927074e-07
"Gm4827",2.07791133619382,-3.77071781680868,6.07668844339604,0.0136977310080612,0.0378424872354499
"Ptprn",2.0763438875482,-1.40465840597136,17.2413225815957,3.29197626366857e-05,0.000157487608678222
"Mbp",2.07345209022294,1.5455615461805,112.971929490375,2.18851385154657e-26,1.11000564309716e-24
"Bsn",2.07179577225116,-2.15726660608709,27.3212425663943,1.72308022619028e-07,1.1579869111682e-06
"Gm6489",2.07126749102614,-3.8243677607506,5.85775956556785,0.0155085225726726,0.0421739858481206
"Gm10822",2.07076295657567,-3.46535077243001,8.44146565813711,0.00366760535238782,0.0116993399494655
"Ddx4",2.07038337391814,-3.05260316464614,7.94383554282612,0.00482514561073986,0.0149386046095761
"Lrrc36",2.07030451748803,-3.78194443108823,5.51878668614209,0.018813302949284,0.0499275374360448
"Dusp4",2.06986794584102,1.95481433890997,38.7037475024543,4.93261116081163e-10,4.68570888346362e-09
"Chrna5",2.06794129774636,-3.867102563065,5.83932055263732,0.0156718773582052,0.0425734563773044
"Espnl",2.06706788931901,-1.98944052817773,11.5524189211053,0.000676611711887435,0.00253650944223077
"Mdga1",2.06659878824275,-1.93984056484169,19.3545115768513,1.08562452163795e-05,5.60515958107959e-05
"4933405L10Rik",2.06579696206693,-3.46298300693365,6.85866611071545,0.0088212375982183,0.0256611508044436
"Vash2",2.06575586356178,-2.30495837472161,16.1542733719595,5.838669110528e-05,0.000267924168674876
"Zmat3",2.06532267541164,3.59851486374885,70.6957319454325,4.16793190692914e-17,8.81536342081244e-16
"Csdc2",2.06517763335574,0.0702955747119659,58.4309678904536,2.10550587766342e-14,3.34951540821155e-13
"Igkv3-10",2.06496976146426,-3.05002730893292,6.55113030241698,0.0104817550687934,0.0299097141052927
"Tuba8",2.06489090919248,2.92981393107862,82.225599232132,1.21407214072998e-19,3.28497950462997e-18
"Fbxw10",2.06476633203875,-2.97724119853426,9.32214906364577,0.00226400300455403,0.00759768626346641
"Gm19723",2.0636244692207,-3.57914178650876,6.03926197306876,0.0139911319714661,0.0385583433524306
"Krt14",2.06351041861338,-3.43987808618336,7.44396640254622,0.00636494613452334,0.0191756419359091
"Gm128",2.06329589461862,-2.83400215030643,9.76060686886267,0.00178291046429369,0.00612626793037792
"Hephl1",2.06271776175114,-3.83797148469258,5.53956283332266,0.0185912263862332,0.049404073652424
"2010204K13Rik",2.06150419773358,-1.40437916054077,24.5943275237299,7.07597200664767e-07,4.3631506053863e-06
"Cd209c",2.06084362737515,-2.88319228247893,9.24030246458518,0.00236745845079983,0.00789773636147011
"Zfp462",2.06026034002922,0.239753786892457,65.104060105449,7.10455442417703e-16,1.3297649007973e-14
"9530051G07Rik",2.05948468834314,-3.17438892464075,9.6724860761902,0.00187048033579496,0.00639488697409574
"Zfp13",2.05937164835639,0.438127168672455,91.4899640306956,1.12159580212348e-21,3.67709995101749e-20
"Lexm",2.05917653410145,-3.4413270683613,7.15315857040002,0.00748320840208157,0.022182919062187
"Pcdh17",2.05706534503955,0.630590133769942,83.1189623357684,7.72609846072923e-20,2.13744373137629e-18
"Olfr1442",2.05659862923028,-3.14991029902424,13.8330514847848,0.000199790653027532,0.000827804712776416
"Gm19345",2.05594785493361,-2.83398544910932,10.4204606419588,0.00124626804851721,0.00443014095409248
"Ighv8-12",2.05450747183935,-3.20560264961764,5.89290669210549,0.0152019881574596,0.0414755645679789
"Dpysl4",2.05405211992412,0.0812910781260468,38.4172037074929,5.71265747019757e-10,5.39107299458594e-09
"Gm19935",2.05279393438983,-1.16931823613361,26.7808661909345,2.27882536694168e-07,1.50603923777927e-06
"Gcnt1",2.05272702168483,-0.072303387480493,109.497194451296,1.26283136433896e-25,5.97178407703033e-24
"Parpbp",2.05237447467453,-1.34664796588577,34.0777957781086,5.29520680653391e-09,4.39291579424671e-08
