"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"Lrrc3",1751.94408767967,-1.60681731695272,0.149875710509103,-10.7209988295943,8.11224992295086e-27,1.72369011853102e-25
"Gatd3a",530.44834364745,-1.60751042417993,0.154253864106717,-10.4212003601272,1.98432779166195e-25,3.86975283880799e-24
"Lsm6",719.283776453029,-1.60795559930968,0.147419686129239,-10.9073329453438,1.06330192104083e-27,2.39398158792002e-26
"Cyp2d37-ps",1360.6983557506,-1.61228155900586,0.167966208783994,-9.59884473596272,8.08454598123857e-22,1.21741816496975e-20
"Wdtc1",2689.24562750162,-1.61355865136519,0.126152681694777,-12.7905220062555,1.85225572553358e-37,8.5272877394154e-36
"Pccb",4051.28811604691,-1.61398357729981,0.102824762532192,-15.6964483802674,1.59949827672942e-55,2.46682621728595e-53
"Hsd3b7",8480.24193020044,-1.61475219690926,0.125706359547177,-12.8454296403616,9.12439457615661e-38,4.30778495971761e-36
"Mir1191",9.28856932025308,-1.61720781574037,0.431516346196807,-3.74773245554595,0.000178440439707947,0.000465257427116791
"Rnaseh2c",984.407527053836,-1.61738928764503,0.204912546468644,-7.89307104673806,2.94839654089403e-15,2.51456104987676e-14
"Qdpr",3639.15005122695,-1.61802051857782,0.172527880983085,-9.37831328686202,6.70365076054572e-21,9.3071616373158e-20
"Pygl",10565.1708951306,-1.61963331465094,0.153805885366102,-10.5303728189318,6.25861078624365e-26,1.24949417282644e-24
"Cyp2c40",5427.2723794192,-1.62040465462874,0.147971630225258,-10.9507792281669,6.58784279183016e-28,1.5070606495476e-26
"Slc26a1",2551.12280242207,-1.6214130230318,0.24913415421312,-6.50819245620082,7.60604346347424e-11,4.2279248050177e-10
"Slc25a47",14551.3665056224,-1.62196672857066,0.21872853260219,-7.41543277081547,1.21228288749561e-13,8.81907209075523e-13
"Tff1",22.1324564401982,-1.62227428788912,0.418384712771909,-3.87747027643798,0.000105548217701583,0.000285707308030305
"Rarres1",263.654095779168,-1.62238858399057,0.240080081672101,-6.75769756779079,1.4020179453646e-11,8.37545065037531e-11
"mt-Rnr2",70611.5009233221,-1.62370032613545,0.184027474317251,-8.82314084980758,1.11293218260354e-18,1.28091019300023e-17
"Slc8b1",1018.14813215513,-1.62458444905201,0.164881369139981,-9.85305045394648,6.64945727269851e-23,1.08711577513985e-21
"Slc23a1",1008.96834708304,-1.62495911150443,0.164571972028794,-9.8738508840383,5.40488763354869e-23,8.89140048302983e-22
"Lzts3",564.902081377122,-1.62555476442585,0.134715517252168,-12.0665740486529,1.58600616733067e-33,5.35624382094684e-32
"Lipg",384.850449199853,-1.6270699315884,0.307075884045563,-5.29859235493394,1.1669884609179e-07,4.62373270096502e-07
"Slc38a3",25396.7861381873,-1.62719648642074,0.204267014229941,-7.96602668597791,1.63857571830535e-15,1.43110527695504e-14
"Amy2b",184.888980894307,-1.62800796502341,0.179208576732555,-9.08443108419412,1.04242408603445e-19,1.31417864851768e-18
"Plg",46243.9726543303,-1.62906846735378,0.115734025424177,-14.0759682503315,5.33688852963308e-45,4.06460065917364e-43
"Pdzk1",1700.97943821573,-1.62931559983229,0.0829054141499799,-19.6527044287455,5.48130611216692e-86,5.33908064304595e-83
"Pde4c",306.174862583994,-1.62994340956656,0.163380831046457,-9.9763442205964,1.93463810595815e-23,3.30908941099514e-22
"Herpud1",7837.10691205453,-1.62997650154453,0.25869985618718,-6.30064711116489,2.9640553504912e-10,1.54872310478658e-09
