"","baseMean","log2FoldChange","lfcSE","pvalue","padj"
"Uap1l1",465.520855305145,2.4898047151436,0.20084936593439,1.18566139264819e-36,4.96448764564253e-35
"Sftpd",121.762019932656,2.48822280917121,0.300711201244011,5.58525846130143e-18,6.07323021993569e-17
"Sirpb1a",21.7494366792732,2.48806017809117,0.356772805451033,1.321133309935e-13,9.56207046029215e-13
"Dyrk3",84.416154661082,2.48686167368804,0.236591327858739,3.33760390671299e-27,7.3272877226023e-26
"Wnt5a",59.3241015782902,2.48587463525888,0.262471790095827,1.20640062189446e-22,1.93473624864825e-21
"Il17rd",38.7046721540621,2.48476144863792,0.244194308068439,1.11427042158128e-25,2.19848642774038e-24
"Slc7a1",49.5196283522877,2.48188700385631,0.225685354662253,1.72680819632291e-29,4.44478988725285e-28
"Ano2",1.99043537450448,2.48136918217103,0.985830622713223,0.000262862550879451,0.000666593207608386
"Serpine1",102.552868049924,2.48070354434033,0.447294218717857,1.20906676441763e-09,5.94479240411185e-09
"Neurl1a",24.2872174222378,2.47909905864448,0.440703534661045,7.70659259485047e-10,3.85059149980825e-09
"Arl14",2.17473545364489,2.47834170899667,1.03343378368749,0.00034927866118949,0.000869648887748405
"Card11",36.0928044902858,2.47466997959138,0.300944198184782,8.72317467458189e-18,9.28882587471156e-17
"Zfp57",21.1816069656739,2.47397215299135,0.421161364559937,1.79933283782986e-10,9.63548982341355e-10
"Synpo",395.255835501413,2.47311858149357,0.13556354634716,1.03272909214963e-75,5.79173251770098e-73
"Ccl4",9.21151468219264,2.47231163217593,0.597021360511123,1.24155452465231e-06,4.36004736010254e-06
"Ogdhl",3.46537167258728,2.47038795766125,0.875519509713739,0.000120960164966985,0.000324107394388881
"Ifnz",2.96583165178915,2.46833482111817,0.878528025580637,0.000125367377089993,0.000334415400375396
"Lipn",1.03658023186748,2.46573627342017,1.44720277947413,0.00117171474700373,0.00267946680128483
"Vcam1",441.604718232525,2.46499017696189,0.176185363361437,7.89943653810904e-46,6.52655678619572e-44
"Arhgap27",91.0790379873325,2.46442741594943,0.201228259292801,7.79005761093251e-36,3.07399991909441e-34
"Gfpt2",29.0276925045178,2.46420580126076,0.299286177849978,8.08455866883269e-18,8.62368456968799e-17
"4732490B19Rik",4.89093995572243,2.46349876043184,0.849152444277405,9.76264282469716e-05,0.000265350610598723
"Slc7a3",2.75065166116736,2.46140622386354,1.11166824550156,0.000533896353975845,0.00129161043438313
"Slc35f2",64.8414463419916,2.45599037396732,0.29892165914663,9.44239176333518e-18,1.00315926730221e-16
"Tlr9",12.5554009122302,2.45378723207416,0.467643825696025,6.46913159333308e-09,2.95032573676233e-08
"Crispld2",153.923140161517,2.45301855986055,0.303453927371397,2.83284042171361e-17,2.89814138665859e-16
"Slc5a8",3.40611989873358,2.45256006733045,0.991321400283996,0.000303661486207099,0.000763360924373103
"Nbdy",74.4731656292525,2.45231557622518,0.205292569942503,3.10569350329332e-34,1.10959593948744e-32
"Muc1",92.1111830819275,2.45214978783186,0.424460888105934,3.28700734378156e-10,1.70782270947123e-09
"Mdga1",5.68703524153725,2.45171707512385,0.859934372952161,0.000114191721682695,0.000307619533214211
"Sectm1a",30.4040731239438,2.45003800132837,0.322764538205861,1.43361912672922e-15,1.25923062071085e-14
"Dclk1",17.1708151626082,2.44798522250332,0.535070698353385,1.8785213730311e-07,7.28995492780174e-07
"Syt17",1.59961037894677,2.44747651065177,1.16551426522891,0.000683081983108125,0.0016247009717751
"Cdh3",42.9983787159966,2.44363913013697,0.274810504214239,2.74178246837561e-20,3.62185354334242e-19
"Zmat3",356.815197382091,2.43836065233514,0.136226010345228,5.47913694333621e-73,2.53505968525808e-70
"Morc4",82.030383860774,2.43769935706308,0.205473058661931,8.41094322934064e-34,2.88796523831924e-32
"Pcdhb5",3.15122824597197,2.43764572066787,0.918984987925519,0.000198741607016443,0.0005147090569624
"Kcnq1",92.9412555103718,2.43684041173773,0.250023905565236,8.81931075659989e-24,1.54709937604165e-22
"Terb1",1.54345063626331,2.43677362697373,1.28412483685511,0.000979726992102837,0.0022721563211588
"Rnf180",9.96656744459348,2.43590248192278,0.44024632488483,1.37044284141364e-09,6.68773281546159e-09
"Upk1a",2.38186485780736,2.43125113849073,0.789242080792663,5.99138087172584e-05,0.000168207654419038
"Plek2",26.8518700972421,2.43017903669134,0.29731480922343,1.38612540411325e-17,1.45342905687955e-16
"Rnft2",4.42781071614415,2.42943298112558,0.648629036348373,6.26420291805265e-06,2.0246525219071e-05
"Col8a1",58.9657240675227,2.42824057002373,0.322631037007792,2.41439415253637e-15,2.0792551224286e-14
"Heph",59.2151665515234,2.42731115001631,0.260922185983375,6.38538800106516e-22,9.69437044591575e-21
"Aebp1",169.609602575279,2.42674562215006,0.260062218959156,4.88126387433898e-22,7.4474485179218e-21
"Ifrd1",582.556259280024,2.42478512000149,0.180770056263142,2.35528456387516e-42,1.47260984539316e-40
"Pqlc3",35.4859904588504,2.42398842132703,0.297515166644922,1.73664272948902e-17,1.8086689361088e-16
"Atp1a3",16.4910200791847,2.42342554328996,0.404353183546455,9.28110190175773e-11,5.11206407428067e-10
"Lrrc75b",16.0781841141099,2.42036859717818,0.465512212245495,8.67525899446466e-09,3.89602687329802e-08
"Pax1",6.68676943258785,2.42029834720476,0.744967154311843,3.58124539798628e-05,0.000104148871936508
"Themis",11.1024331392763,2.41937773896085,0.587897437652545,1.468403708475e-06,5.10534424812077e-06
"Adamtsl2",677.07524366483,2.41452553633518,0.202307318143257,3.69377317852217e-34,1.30959119185651e-32
"Ppp1r3f",11.5100211733061,2.4115467119975,0.378080152230934,8.29732268658707e-12,5.06125744761591e-11
"Mmp25",1.81695823967662,2.41107042746202,1.06727987847725,0.000525146789649165,0.00127193975082281
"Plxna3",49.9946165018846,2.41075906276971,0.264761471183221,4.09625953976103e-21,5.81807178068745e-20
"Matk",17.1507460654609,2.40941800327143,0.440893023219169,2.07345532915921e-09,9.96453850344053e-09
"Garnl3",11.1800800452722,2.40838982472631,0.465773010283138,1.02369086060194e-08,4.56077196850266e-08
"Nfatc2",33.2235435427602,2.40773267076964,0.280671302242572,4.59331270451106e-19,5.45625405791952e-18
"Prdm16",43.1714278640549,2.40660017388905,0.2483794312448,1.60695908606707e-23,2.77166745627617e-22
"Bglap3",14.0850408723726,2.40595349782013,0.668837531671094,1.11036102486812e-05,3.4711911296004e-05
"2610528A11Rik",1.40015632179122,2.40371983828877,1.29947302656269,0.00111440065268177,0.00255820055559185
"Kirrel",146.156338346472,2.40364884855334,0.206523050613709,1.26208240460205e-32,4.06922631741639e-31
"Sparc",1181.94215674322,2.39322358556741,0.174616544016402,4.5830251901409e-44,3.31320496851319e-42
"Mmp13",20.6060660182634,2.39230253881818,0.51656519208209,1.5409737869584e-07,6.03317154119718e-07
"Trim59",40.8431782730081,2.39130680624339,0.263548134327789,5.6323370051805e-21,7.90877548974776e-20
"Inha",9.00467438276949,2.38980417893817,0.813302378758796,9.63743091128274e-05,0.000262216897787577
"Setbp1",22.1687929203375,2.38938037923405,0.377020141215196,1.11148263837107e-11,6.70476179541506e-11
"Fank1",1.41800102045968,2.38889282516458,1.12657986557894,0.000721798050306819,0.00170975508985387
"Gramd1b",31.0932714300357,2.38684672519896,0.31342687080267,1.2838838016465e-15,1.13146845319389e-14
"Gm4117",1.2407466760896,2.38638217569185,1.23018870069016,0.00100245153791105,0.00232078691670251
"Zfp13",38.2217836294537,2.38268557604924,0.309038534895126,6.17992357400765e-16,5.59823032717374e-15
"Meox1",25.1697030464389,2.38152530496715,0.462209325223949,1.1635937609677e-08,5.16665780571718e-08
"Shisa8",1.49926409904881,2.38097282357337,1.01828449655904,0.00046172918492091,0.00112987201181162
"Rab27b",88.4252434875282,2.38066610497465,0.233885583928905,1.22434702644313e-25,2.4079692261831e-24
"Dppa2",1.36873133123385,2.37955359928704,1.22642773658716,0.00101376204465669,0.00234477762239948
"Gm10824",4.61135666530544,2.37908331759773,0.966519945787668,0.000347443294079866,0.000865544897501154
"Ctps",262.177727085852,2.37844154803496,0.186646571235821,1.69644605684396e-38,8.41719227185287e-37
"Larp6",6.26616386403559,2.3764685668849,1.04512863664663,0.000536075265928985,0.00129620393866576
"Col7a1",33.8293189904201,2.37618029459793,0.339549481388623,1.27491335785716e-13,9.24561971546333e-13
"Il23a",9.09023594285423,2.37477878931424,0.733850736023681,3.94543939676552e-05,0.000114073186870707
"Mir1906-2",1.80515210911635,2.37425881835168,1.09065178638459,0.000659973454404285,0.00157378285281022
"Tbx20",224.576286266949,2.37277606771974,0.220868861463791,3.21057426858824e-28,7.57883902917889e-27
"Col6a1",357.858918940775,2.36858184052688,0.246217042495124,3.3230403611661e-23,5.60104808416221e-22
"Eomes",4.80409087982903,2.36834253263053,0.644732194791594,8.79773477832995e-06,2.78705370665102e-05
"Spsb1",78.2068886290032,2.36695554702377,0.229467868194223,3.04904668942275e-26,6.22146715337892e-25
"Fgf13",3.27057501688682,2.36639413879349,1.03573875791784,0.000531478802548741,0.00128628210867629
"Smtnl2",46.053161003479,2.36571844036723,0.306754531658218,6.21682416986368e-16,5.6289023929387e-15
"Prrt2",13.165635225631,2.36496342197337,0.454274817379026,8.94801623730821e-09,4.01456815766941e-08
"Brme1",3.19301461792838,2.36424400462079,0.842749934363933,0.000145378499863799,0.000383592799683395
"Basp1",67.3749894771345,2.36332072387022,0.246425821246606,4.456521061919e-23,7.39702558681031e-22
"Sgpp2",40.7492453523187,2.36225407457697,0.258043535143078,2.77586616012282e-21,3.99789533271542e-20
"Ctnna2",2.66688504167593,2.36157153030117,1.04264417417554,0.000558945377757019,0.00134675199923827
"Dact3",54.1903109475116,2.36104408264913,0.336266628535821,1.10120567817703e-13,8.05215862742879e-13
"Mns1",8.86278225891946,2.35939919620786,0.597974904515398,3.13674572305508e-06,1.05128129475879e-05
"C730002L08Rik",11.467015301366,2.35885295248041,0.352803195868869,1.14506890620693e-12,7.63969248677482e-12
"Mapk13",28.6569259256491,2.35869633407355,0.437245682058157,3.25700191960407e-09,1.53104735905798e-08
"Fzd9",9.73069503346423,2.3582776612997,0.556322826706801,9.35127730072483e-07,3.34165068554768e-06
"Gm9949",4.29485790584217,2.35819586718921,0.750410253414675,5.41733822224408e-05,0.000153043319308611
"Cep112",15.9059843819815,2.35804844451243,0.508918949550111,1.58737929474634e-07,6.20697836633649e-07
"Asz1",3.23417440657102,2.35792313695912,0.994820505080351,0.000444058508689592,0.00108907909095127
"Runx2",17.2031087503358,2.35683530026556,0.405250529731824,2.9363280163364e-10,1.53597011301124e-09
"Atf3",254.960788749974,2.35653408028105,0.423932178246612,1.30437413282858e-09,6.3896379238376e-09
"Fam102b",92.4877215419884,2.35576262729311,0.254844189539993,1.21851741420601e-21,1.80408814277685e-20
"Plekhm3",84.7194958711311,2.35349331225476,0.197312308345131,4.37039235538377e-34,1.53769679317657e-32
"Rasl10b",16.4655721167343,2.3521712263808,0.397798446616481,1.65132580409272e-10,8.87371854133101e-10
"Rcan3",52.6426740902362,2.35207395108048,0.231157935204478,1.32088916702768e-25,2.59508448133559e-24
"Bex1",21.6517719907426,2.35060088972903,0.470275495867962,2.68024522536402e-08,1.14004363102303e-07
"Prr15l",71.7944861782511,2.3478715026923,0.382055071499103,3.97891790392577e-11,2.26717468127938e-10
"Scn9a",1.27887232960546,2.34720717997687,1.23704124208037,0.00114879887768256,0.00262998773246798
"Gpx2-ps1",3.69806382457947,2.34664348412776,0.992011646923073,0.000456311773026463,0.0011173540597249
"Fchsd1",62.0017354755996,2.34380284789165,0.205341018660276,1.85521112119612e-31,5.44126659587585e-30
"Pcyt1b",18.4245241457384,2.34370374279226,0.384258768285798,5.3335419548432e-11,2.99659565750708e-10
"Krt17",7.52980752479706,2.34040675538702,1.0358789993335,0.000584237761533993,0.0014034901677972
"Bcl2l14",21.0471718492318,2.34015915436972,0.439062502897074,4.74251302648036e-09,2.19150283598182e-08
"Ppic",173.569775395899,2.3397097380757,0.192511622481349,2.88370756761314e-35,1.09138601132549e-33
"Slc1a1",3.07316665584741,2.33953607615156,1.11474278086317,0.000815038593606215,0.001913024143204
"Grhl1",67.7670794684507,2.33760798446695,0.276383845063372,1.42857029503279e-18,1.62999694514006e-17
"Itgad",11.4678162788221,2.33623883364994,0.498221306624279,1.25139620760716e-07,4.93597391606684e-07
"Cck",1.18827551283612,2.33565360625807,1.19026527704805,0.00105355278447829,0.00242755246294071
"Cd36",2369.19587463445,2.33069339299222,0.21736403200803,4.2458206684073e-28,9.83446847436971e-27
"Cfap69",13.1244249085556,2.32595172184353,0.593818584838778,3.65532864796943e-06,1.21605549681773e-05
"Ptgfrn",256.214278626139,2.32284096544791,0.212853187799295,5.38466439895614e-29,1.33763736955009e-27
"1700001P01Rik",1.26944165643714,2.32237336931779,1.23202375809721,0.00122387278784128,0.00278806175339469
"Nkd2",15.9022085949842,2.31758605404784,0.460247232424304,2.30782018675826e-08,9.88219069790263e-08
"Plet1",121.137370938224,2.31630332290358,0.208372825779462,5.6897653209803e-30,1.53275817751648e-28
"Samd4",193.62481307973,2.31448483990472,0.170461099806613,2.95499102760584e-43,1.97429671292062e-41
"Sema3c",55.8682726354755,2.3143766006721,0.277382531695037,3.90103333847972e-18,4.29484973201929e-17
"Adamts3",10.1287961185114,2.31404882316027,0.429144332315885,3.4851584333524e-09,1.63373422305098e-08
"G6pd2",14.0175840546779,2.31360529151245,0.371245922916856,2.4091433494641e-11,1.40295833758754e-10
"Tmem139",6.95202767083828,2.31331454406908,0.553019759969958,1.25146501677518e-06,4.38985274174722e-06
"Cnr1",2.70826184857675,2.31304510758761,1.04533081929408,0.000673316540986394,0.00160341507752014
"Gm7334",257.937066571822,2.31292416893437,0.175329298709433,5.33627247989534e-41,3.07658550733405e-39
"Dzip1l",56.3525171022701,2.31291165873496,0.263978024623692,1.04534402156531e-19,1.31696268258061e-18
"Slc5a1",135.720021189175,2.31290511185649,0.223433470886111,2.24546876328745e-26,4.64842174520814e-25
"Cercam",27.3169216250756,2.31269292122408,0.343282157715398,8.5939052980063e-13,5.79618824162546e-12
"Itpr3",141.72482654133,2.31225201649016,0.165121051318702,8.12393003320118e-46,6.68220324997575e-44
"Btg3",270.592960668735,2.3121810785041,0.175370958044751,5.8908409788056e-41,3.38576999983712e-39
"Ptgis",115.850476103224,2.31039689202288,0.244386899788324,1.78668210157242e-22,2.83100390871583e-21
"Oprd1",1.78981810689604,2.30971375195266,1.09562788840286,0.000839223554078308,0.00196526765979087
"Adgrf4",1.51865829330954,2.30934421771094,1.00652497555184,0.000566641391204534,0.00136405205866575
"Ermap",1.86307307375652,2.30875482859485,1.04225294874407,0.000674275408775528,0.00160540524767898
"Arl11",18.7425963537269,2.30798692487109,0.372347676770077,3.00122092552585e-11,1.73140884254074e-10
"Pcdhb20",7.5035422738144,2.30792524520696,0.627074934255848,9.20832805135497e-06,2.90717378448356e-05
"Apaf1",118.493763089732,2.30708098179049,0.148362131861591,8.7132076229336e-56,1.3665706226918e-53
"Fzd3",20.0774202276098,2.30686864470692,0.327014507396501,9.35312472522534e-14,6.8744352378771e-13
"Col4a2",1461.71096404627,2.30632046433126,0.154219149042758,7.98563062584692e-52,1.01924183443137e-49
"Il33",58.1471910398711,2.30536901976324,0.214140734596914,2.76065753613243e-28,6.55019090015421e-27
"Dynlt2a2",3.6210954432361,2.30343719097124,0.720173672666198,4.85955518275485e-05,0.000138649094108091
"Ets2",1142.84837433145,2.30293000891505,0.0799797282531006,1.41189236969611e-183,8.70996402865528e-180
"Panx1",29.2986286136808,2.30107950654773,0.301872568101392,1.36216166861731e-15,1.19874113176893e-14
"Hebp2",50.1797750089121,2.3007220452062,0.357398444737014,6.51161470324475e-12,4.01969490703638e-11
"Zfp462",32.8189302703698,2.29935917955755,0.288903431085781,9.57157539817808e-17,9.30363161208413e-16
"Ccl7",7.80779639293294,2.29498256010924,0.902086234363065,0.000319056838313361,0.00079923997112417
"Slc52a3",37.8443866386798,2.29462465057189,0.391720838937201,2.47618361732323e-10,1.30486133843397e-09
"Anxa3",220.368348797886,2.29429856689887,0.241144715477909,1.02581695396847e-22,1.66096188688491e-21
"Thbd",197.821059895751,2.29306477634624,0.246842336583288,8.68611793564277e-22,1.30165169744891e-20
"Cldnd2",1.77152090086853,2.29285832188646,1.20982235142939,0.00126835628622189,0.00288265624328975
"Pamr1",228.956306590791,2.29224051340282,0.204946314272414,2.73268355518864e-30,7.53707519461641e-29
"Gpr141",7.55940165959112,2.290280105011,0.638491870461843,1.32189013823428e-05,4.08827219055846e-05
"Faxc",7.30036867311113,2.28883055591486,0.722495259522417,5.45178648788039e-05,0.000153852108159808
"A230001M10Rik",28.5070440628864,2.28833567738742,0.362899238596622,1.55626509146619e-11,9.23788438510309e-11
"Camk2a",8.34285768996258,2.2883259469268,0.817949780474168,0.000164132636226192,0.000430011707055229
"Trim16",15.6554425814701,2.28827458399816,0.371281092755283,3.84746445786058e-11,2.19700785935285e-10
"Gja1",111.343179841732,2.28813781964818,0.197020779618812,1.99060391806022e-32,6.26797794476313e-31
"Ttc21a",1.00784467203878,2.28706695017736,1.14116660118736,0.00106154289232554,0.00244474543408024
"Cacna1e",3.00399006194652,2.28620763522643,0.998893999783802,0.000593974431867521,0.001424661069281
"Shisa4",17.8002629020337,2.28394290768645,0.536696876004834,9.51445255637134e-07,3.3966815868203e-06
"Cers5",98.601343228181,2.28264490194912,0.16244456881504,4.29147731372716e-46,3.64322801124535e-44
"Gabra3",118.757012751736,2.28259137075319,0.24706261443765,1.41801330768137e-21,2.0877623138631e-20
"Cyp4f18",51.4096005205402,2.27877292037748,0.294311322754069,5.51459505825763e-16,5.0225694263373e-15
"Tbx1",11.2016450741159,2.27758125365519,0.812820993694219,0.000164422966802078,0.000430650417011897
"Syt12",90.9334517692076,2.2759295639259,0.268346970423124,1.27584973587959e-18,1.46386553390722e-17
"Raet1e",494.730605462479,2.27468052995801,0.235733715552574,2.85408056066743e-23,4.83261380935701e-22
"Pcdh7",44.3485813108546,2.27448581812987,0.309778489743419,1.19061243728796e-14,9.5388157475707e-14
"Nhs",2.80984196386901,2.27380603750843,0.823750548314388,0.000185542103022971,0.000482482464612353
"Sstr3",2.11537634655706,2.27377193715317,1.16142149298509,0.00117955614363874,0.00269473466859921
"Cxcr4",66.234994557123,2.27287026566957,0.303300586110068,3.81206772428283e-15,3.21851904075285e-14
"Frmd7",4.43391284536838,2.27207849368012,0.979004205514527,0.000564136793139988,0.00135855297731187
"Cd101",4.5947271452615,2.27013045175385,0.600644695029963,6.64924371009363e-06,2.14460706418095e-05
"Lgals1",1140.82935638821,2.26930144724993,0.180375685154518,1.56855428645398e-37,7.30147823375557e-36
"Eml1",129.514437862412,2.26803771765856,0.181175690435766,3.46164641747989e-37,1.5326480920646e-35
"Cdr2",34.8894814491966,2.26494185273202,0.284244029038558,9.3250498189037e-17,9.07562150748022e-16
"Ralgds",103.164838632876,2.26441214157914,0.170938548641709,2.76499674889832e-41,1.61425220289783e-39
"Gzmk",3.02938801857956,2.26419205737635,1.14304308471602,0.00115045979309727,0.0026334643649785
"Ly6g6g",1.00191017897118,2.26403932855143,1.19010909504376,0.00131815700631175,0.00298813470306364
"Gm5086",6.52767927882528,2.26377151368985,0.622888005036344,1.14999360605826e-05,3.58539953964288e-05
"Tenm4",4.9083616137374,2.26328948409387,0.731027253577119,7.04840581236049e-05,0.000195951399082703
"Cox6b2",14.0183639932756,2.26167285777082,0.505509215944593,3.72261612087411e-07,1.39208843299691e-06
"Cidea",4.62334522090587,2.26148309536354,0.833174152650263,0.000213876831130188,0.000550593756256279
"Samd5",6.47278687691447,2.26128055613794,0.707317819146083,5.14472885859682e-05,0.000145921068177857
"Nipal2",32.1832102869641,2.26068353278504,0.322667128301944,1.40676048953137e-13,1.01659181490656e-12
"Dusp4",111.636011781712,2.25946211143279,0.325132499166447,2.10963195814195e-13,1.50049802649243e-12
"Tnfrsf13b",2.4558623764197,2.25917697553823,1.08085258932018,0.000942621086573222,0.00219297152095671
"Thbs3",29.4438865116095,2.25815329694276,0.41865956107014,3.7113439684686e-09,1.73143037117339e-08
"Zfp599",17.1229318175997,2.25696800131625,0.319577252128353,9.46818045908265e-14,6.95347681572391e-13
"Ms4a6b",49.135400963238,2.25612637365982,0.276300666261382,1.88382166811422e-17,1.95534983801402e-16
"Mboat2",4.10639027174147,2.25477587594516,0.713821280685818,5.85642735300126e-05,0.000164668643302939
"Panct2",5.29481733187951,2.25413966302346,0.682084673385412,3.65626234539981e-05,0.000106143446629513
"Ubd",49.0621778589532,2.2539727672409,0.432912635062733,1.02484622209786e-08,4.56482046506982e-08
"Foxc2",8.42030364422342,2.25396798027781,0.581650725514257,4.69222182685123e-06,1.54133740414511e-05
"Ccl3",8.73652975597202,2.2531039867095,0.610032175284389,9.37377355154052e-06,2.95535752286361e-05
"Slamf9",40.3497702964464,2.25142463347416,0.343279530191314,3.1256486660829e-12,1.99814783637984e-11
"Fkbp10",85.9537726182987,2.25091771275739,0.267744518660114,2.50029857558994e-18,2.81124093186166e-17
"Selenon",145.648600447805,2.24900712264763,0.179057415599401,2.10471835721155e-37,9.6415897616124e-36
"Golga7b",1.12305911853246,2.24855812487186,1.13368190862965,0.00117541986211182,0.00268694360030921
"Palm",186.786529339596,2.24803106510641,0.221482934225518,1.99625457380648e-25,3.88891404183543e-24
"Myzap",60.6916847298997,2.24743786987547,0.211479893555336,1.34305793372383e-27,3.01284523386994e-26
"Rassf1",245.061001599872,2.24648692649046,0.127466292594848,9.72818576085203e-71,3.75082362241851e-68
"Zc3hav1l",22.2840808460089,2.24423449861752,0.280468632691209,7.33440860250088e-17,7.21626262660732e-16
"Pgm2",214.671774250309,2.24374790820526,0.173161864394971,1.29504735412483e-39,6.88719579965177e-38
"Tagln2",387.309092329895,2.24118910183383,0.193944188248828,4.20571490060193e-32,1.29676331431946e-30
"Ngp",4.34468118293443,2.24056844983911,1.0062615181316,0.000729838024888423,0.00172725221567903
"G6pdx",310.525342416219,2.23924512503836,0.182956488230202,1.1743772702572e-35,4.57562108224211e-34
"Spin2c",8.68321245584903,2.23819569958235,0.534422238641201,1.34068423499802e-06,4.68770888666321e-06
"Rflna",6.88585907418875,2.23427572541945,0.638990252729616,1.94994223726012e-05,5.88416451736069e-05
"Serpinb6a",590.657516762349,2.23375337361411,0.166877695834688,4.53726422735672e-42,2.78050162436063e-40
"Mgat3",26.1219648838624,2.23368640544179,0.459124524262852,6.04170982174768e-08,2.46557714820472e-07
"Tnf",7.09191360064677,2.22941607092848,0.649789509247405,2.46291547882228e-05,7.32934181806785e-05
"1700048O20Rik",25.0913180460095,2.22832175454876,0.526519292947823,1.12475919584681e-06,3.98009912763611e-06
"Tmprss2",191.875673683554,2.22401653859353,0.164642800069007,8.79158565241005e-43,5.64950957184558e-41
"Ptpn14",161.230086664416,2.22322936026485,0.217528449420995,1.00556263934828e-25,1.99249976085852e-24
"Iqgap1",640.225857260259,2.22262117914966,0.171651443457848,1.50808814774291e-39,7.99718835251521e-38
"Clstn1",150.514140400131,2.22224006310326,0.227906568246512,1.14693136163921e-23,1.99870609320686e-22
"Emilin1",1015.41491872833,2.22145760934823,0.139365273171642,2.1151742739094e-58,3.80053692109139e-56
"Slc1a4",276.958206189412,2.22105836094053,0.226075548871935,5.54370703600322e-24,9.81793168567575e-23
"Zfp449",23.1827980024561,2.21984035584299,0.305009405330337,2.07755157293728e-14,1.62851533080687e-13
"Ap1s3",20.7032069386233,2.2196071123092,0.367955349034515,9.51847943584447e-11,5.23657844587318e-10
"Prnd",5.36348443964501,2.21848341203903,0.958844748696367,0.000620573239614408,0.00148537880827003
"B3galt4",11.8958183575993,2.2177047496683,0.497416466503879,4.21522733739293e-07,1.56491900367364e-06
"Erbb2",80.9104536624796,2.21758186000508,0.235026792257878,2.4510012529111e-22,3.83113852936028e-21
"Clip3",43.7500553650632,2.21708828939945,0.304904645610647,2.18895735329214e-14,1.71149276457024e-13
"Zfp651",75.3068126709684,2.21695979903751,0.291824707043062,1.87806167957195e-15,1.63640713294906e-14
"Mmp11",19.4973140849692,2.21610723305466,0.416763010613888,5.94204755197389e-09,2.71999688460007e-08
"Bc1",109.632405114176,2.21276546446232,0.38541981406294,5.49751971574149e-10,2.79205810590636e-09
"Slc12a8",36.7297772523725,2.21027530222148,0.313612553918633,1.1240818671069e-13,8.20322678018433e-13
"Fgf12",23.7901704827141,2.20999354084751,0.350819846610588,1.80316137799894e-11,1.06243577276747e-10
"Rasl10a",5.50791370894234,2.20950212652095,0.633706352421221,2.08089839999711e-05,6.25892843958176e-05
"Cxcl14",123.310325099808,2.2069333482574,0.264986466107151,5.19771566645919e-18,5.67516954803306e-17
"Gm8096",3.07821382785124,2.20687135035086,1.15621635996096,0.00143951827013052,0.00324141192667058
"Crabp2",0.998603923017063,2.20470873377681,1.50549988303344,0.00234350999878244,0.00508993540047725
"Degs2",28.3016834790929,2.20162689041231,0.414808134666533,6.38615513622427e-09,2.9132012104043e-08
"Rassf9",22.7673854166594,2.19943704502706,0.415225361485119,6.78145345293141e-09,3.08819781135339e-08
"Casz1",49.4964152584673,2.19850178950941,0.309241149240739,7.34595597988265e-14,5.45771205618981e-13
"1110020C17Rik",1.4396078462527,2.19746847938032,1.11798902561108,0.00132243148183534,0.00299709030545268
"Gli3",18.738923177483,2.19375302644358,0.363372065274817,9.56781380052922e-11,5.260592097635e-10
"Col6a2",451.781942207495,2.19334424175148,0.265796343390454,1.00890447374739e-17,1.07001691092509e-16
"Cdc42ep5",153.510869566039,2.18820884288581,0.335930710541379,4.59951752986088e-12,2.89338106475647e-11
"Best1",2.5871223690706,2.18699542402129,1.038288508944,0.00102302407908735,0.00236397885274935
"Adam8",56.49280469659,2.18466453602916,0.422862016055485,1.38468632661723e-08,6.09136911022226e-08
"Pvt1",54.2501774037271,2.18418885030227,0.246831966311145,5.8416023280365e-20,7.51795344517293e-19
"Kcnj14",1.90619128040005,2.18333515486875,0.844324784593866,0.000334476514426715,0.00083515337999126
"Wdr31",6.40980769433018,2.18326287604725,0.731449205869426,0.000109468964984181,0.000295542251635629
"Lbh",708.08268062194,2.18296121235037,0.161216287995261,6.05629164131202e-43,3.91901361558607e-41
"Ltbp1",190.120934292042,2.18257664164904,0.243985319587466,2.45465549052601e-20,3.26352795712391e-19
"Adcy2",16.4303261797237,2.18252748952399,0.525386456179096,1.65460321266533e-06,5.72476007792061e-06
"Rtl6",21.8800226101887,2.18128041736663,0.406429083127109,4.75187221158662e-09,2.1952795561616e-08
"Tmem43",373.797918744336,2.18114931452739,0.131524083234676,6.18053943381691e-63,1.4121388061932e-60
"Pik3ip1",62.065370786115,2.18112182101581,0.312959001455132,2.0502882659386e-13,1.46165966632225e-12
"Obsl1",67.0636790930022,2.18054705346224,0.239234440752519,5.25550184935458e-21,7.39646940882168e-20
"Pdlim7",322.190184148258,2.17818843952823,0.195992484099534,7.26905986231781e-30,1.92183558388451e-28
"Miox",3.21013719634835,2.17784209492185,1.02839920608966,0.00101382776973257,0.00234477762239948
"Eif5a2",17.6263734227006,2.1770286118157,0.335639005179223,5.61034635718065e-12,3.49010689184344e-11
"Ascl3",2.41355643702589,2.17568641221852,0.703430315270299,7.94880302209365e-05,0.000219083251881632
"Capg",208.047517134802,2.17559942705657,0.239151460273634,6.22441191976983e-21,8.68169128875202e-20
"Col4a1",2134.06413368095,2.17494816492651,0.182947022492207,9.24530428679217e-34,3.16271435186068e-32
"Pygo1",4.62940860885708,2.17406758965212,0.658808793733433,4.10141953677362e-05,0.000118324195428012
"Glipr1",23.0181618871938,2.17233064562221,0.328408921714473,2.40058007202077e-12,1.55286736780456e-11
"Misp",36.8002442079108,2.16935662693327,0.365336406018925,1.81111271298071e-10,9.69270911207828e-10
