"","logFC","AveExpr","t","P.Value","adj.P.Val","B"
"Wfdc18",2.95142911309037,-2.82009051242762,5.5882946316271,1.51817532743022e-06,4.60977124012647e-06,5.12841708617725
"Cacna1c",2.95588652144358,-1.71310598183704,5.22573288387128,5.01420873070954e-06,1.43033234712465e-05,3.96067310077597
"Smim3",2.95881310999315,0.701223929580693,11.5223803902778,1.25059158843607e-14,5.09899270727491e-13,23.136238742821
"Bmper",2.96012635769288,-0.301597924358008,7.57982055538663,2.08462667067478e-09,2.11049072760644e-08,11.4458841540878
"Gm10808",2.96460219832091,-0.3841172136417,9.96029537424398,1.16878895703741e-12,2.65435153219373e-11,18.6069657172656
"Elf3",2.96482124714591,1.08739504653,7.55668006711613,2.2483245256721e-09,2.25854021380817e-08,11.3306169439179
"Gm128",2.96991990547284,-4.1706984929583,4.37407321214924,7.80708719393067e-05,0.000192512797374075,1.3874121309134
"Id1",2.97080475762389,4.02057839268358,7.14204674892739,8.76940326085832e-09,7.65052796454037e-08,9.63052830219014
"Tmem236",2.97248535796332,-5.00166214123066,6.23451551366326,1.776648687504e-07,1.2014789960697e-06,7.17860808079917
"Prss56",2.9732167232961,-4.93088056607063,5.07691605743543,8.16033589643893e-06,2.27142374511122e-05,3.53710894476648
"Gm1070",2.97397437409268,-4.57171906641808,5.15724709621233,6.27572878575274e-06,1.77104818351589e-05,3.7768695171404
"Bex4",2.97416903571677,-0.174104336549646,7.19472870661672,7.37208193631732e-09,6.55980885609632e-08,10.2276839657063
"Dkk3",2.97572742488755,2.87064844894443,11.9479616807945,3.83692273126168e-15,1.83455970960344e-13,24.3616254698006
"Spint1",2.98025905715623,1.4596376035456,8.86228395580836,3.41407478670852e-11,5.34675531395031e-10,15.4379981519749
"Tet1",2.98059112482166,-1.91958019223989,8.48729988564468,1.11657203269979e-10,1.53059717911211e-09,14.2428720592669
"Nkd2",2.98181591906075,-1.23561579707305,6.42633327792662,9.38915580240997e-08,6.65395323673805e-07,7.77730921091245
"Gprc5b",2.9820639376465,0.940322478620489,8.56819632652951,8.63572586981002e-11,1.21468363825109e-09,14.537478576439
"Csdc2",2.98497096773242,-0.379610485999259,8.16732817281488,3.10580905979991e-10,3.83109026942509e-09,13.2733287773756
"Thbs2",2.98660892371991,2.40623844668384,9.84733777763662,1.64255814254888e-12,3.64079275692476e-11,18.3552512874649
"Tesc",2.99044909763519,-0.490797072336967,6.73358876900995,3.38505447328984e-08,2.60211601963115e-07,8.7595014142211
"Plxdc2",2.99294932575667,0.864260717783752,8.11303799882443,3.69831340346797e-10,4.48706720485488e-09,13.1196997469361
"Slamf7",2.99623232726792,0.0687523837537812,8.2543046097431,2.34939380051625e-10,2.97900830578205e-09,13.5531013929804
"Spats2l",3.00494853802745,0.890544274965161,10.6007429534834,1.75071490727441e-13,4.96010323181457e-12,20.5901920152849
"Tmem151a",3.00582336826295,-1.39645216130838,7.5462584234773,2.32621950827055e-09,2.32865015558956e-08,11.3382267688068
"Wt1",3.00751457137976,-0.157441187588224,5.83482251830446,6.7064795721661e-07,2.1168579267019e-06,5.88265819525778
"Mdk",3.00772813422229,0.607337930079143,6.07380128667799,3.03170164522803e-07,1.26722812810372e-06,6.64834949822589
"Akap6",3.00822493331067,-2.13937915128866,5.51873552188192,1.91070187108439e-06,5.72834090163883e-06,4.8918595305926
"Eid2",3.00902816982424,-0.232911626334163,8.20487308437507,2.75301282342976e-10,3.44020206297863e-09,13.3886167072223
"Foxl1",3.00970413530967,-3.58596735239181,5.04984180443066,8.914013559593e-06,2.47110479847811e-05,3.44678852709523
"Dynlt2a3",3.00996277744161,-2.67826477177298,6.81920351068131,2.54881209034626e-08,2.0045643764362e-07,9.0349117962458
"Akr1b7",3.01147366941865,-0.749516171858236,6.34130742663176,1.24561102719788e-07,8.63581357291012e-07,7.50374102886832
"Smoc2",3.01228002426499,3.42092120849476,10.0923137833907,7.86874194552134e-13,1.881152938122e-11,18.9966435536839
"Zfr2",3.0157367725888,-1.18517094318742,7.48264904190523,2.86425366748708e-09,2.80430165090417e-08,11.1380075138658
"Ttll10",3.01762987973082,-1.33607758266031,7.36801421452465,4.17047368658136e-09,3.93283422715275e-08,10.7749121590988
"Clmp",3.01778717398973,1.02500024898908,8.50160152690325,1.06693247616383e-10,1.46956029610915e-09,14.3311267350071
"Ermap",3.01799838114886,-4.28095377033269,5.13262595091281,6.80222210642241e-06,1.91170229494599e-05,3.70002345409891
"Mmp13",3.01821036551934,-1.33139502431915,5.45698938125408,2.34278879182776e-06,6.938506718366e-06,4.68805344017271
"Bglap2",3.02253388578877,-3.41045525292851,4.94150401689281,1.26824612763867e-05,3.45105434290233e-05,3.1059306145808
"1700049E15Rik",3.02272738648129,-4.0585470439683,5.11063181684566,7.30937713294162e-06,2.04645154559802e-05,3.63590561601094
"Lama2",3.02341519435742,2.16440388061153,11.4812726874579,1.40351317622515e-14,5.56820173764047e-13,23.0883059010499
"Dpysl4",3.02418331242281,-0.48141193885795,7.5859494009927,2.04331824376186e-09,2.07246333504139e-08,11.4621322006503
"Loxl1",3.024615603303,2.9388951359388,8.80673185285259,4.06518437185477e-11,6.25173151883279e-10,15.1770048276412
"Myof",3.02651032614796,2.74316767836946,11.5717554807194,1.08908983433565e-14,4.48590553260512e-13,23.3025151198359
"Adamts5",3.02727004158371,2.75218485429745,9.11605576631712,1.54504418587535e-11,2.6555254455839e-10,16.1409845055943
"Ncs1",3.02961913470071,-0.956904382849016,9.14713331891823,1.40280918939491e-11,2.43696879127455e-10,16.2323369164731
"Sstr3",3.02978812763845,-4.53629262404557,4.67471863151619,3.00097907369527e-05,7.78599054155222e-05,2.27763824203594
"Snhg15",3.03082214561369,1.00001459536779,7.91598606541936,6.98653615139568e-10,7.94376837925943e-09,12.4799091577336
"Ptgs2",3.03172773129174,-4.65312230184068,5.49854983323768,2.04244449083934e-06,6.10533314763772e-06,4.84058977378598
"Chmp4c",3.03188427862105,0.199161232099173,11.7888017988723,5.95253822254288e-15,2.691858500044e-13,23.866753277343
"Dnai2",3.03226569181417,-4.31227217847621,4.79970217008753,2.00725579724232e-05,5.33624724637894e-05,2.68218871501344
"Cyp2a4",3.03410796795946,7.97393198067423,11.0086778427868,5.37065755818709e-14,1.77878103786972e-12,21.5137219975923
"Tmem45b",3.0343608281711,-1.73153115036728,6.25488649139879,1.66028253480748e-07,1.1277974876015e-06,7.23805799555685
"Trabd2b",3.03504309499235,0.440640690563406,8.96401642361107,2.48225143000914e-11,4.01804741802544e-10,15.7109885931934
"Pacrg",3.04085372840167,-2.47838013610872,7.2901744089965,5.38534061760402e-09,4.95738810518019e-08,10.5167218286747
"Rpp25",3.04250968676825,-3.31807894174805,4.68336947934493,2.9188323353741e-05,7.58732147715023e-05,2.3010135185588
"Ssc5d",3.04288485785566,-0.269519674520077,8.78969227268061,4.28907093204903e-11,6.56093422822662e-10,15.1732542914612
"Grhl2",3.04337494418435,-0.305122323951808,9.58551656275338,3.63702607203605e-12,7.36718507481257e-11,17.5321768007702
"Tnk1",3.04542725579329,-2.4612177722095,6.46831381329871,8.16646152547122e-08,5.86945985772059e-07,7.91869091200428
"Tox3",3.04545656289413,-1.04189631002808,8.72315471294908,5.28952548183718e-11,7.89066641514892e-10,14.9721658671324
"Ypel4",3.0476270666636,-3.42820817552719,4.7749101746283,2.17437229446676e-05,5.75038218392513e-05,2.58344143924945
"Mfsd6l",3.04763416572041,-2.9252640412679,7.15517675372189,8.39800673194685e-09,7.35878184740072e-08,10.0892451169232
"Rasl11a",3.056992481137,-0.752888459048796,8.23549279769017,2.49543315030486e-10,3.15345074369325e-09,13.4845844374574
"Slc7a3",3.05748835287775,-3.97445669897837,4.39924458245367,7.21140810798647e-05,0.000178526871176957,1.45209405731907
"Ccdc3",3.05865612412127,2.08771094385343,10.8711299128548,7.98026201866588e-14,2.51125836541156e-12,21.378466907312
"Vil1",3.06307670261004,-0.898077073820636,6.36758579571018,1.14140321087735e-07,7.97748631606714e-07,7.58773655949411
"Mex3a",3.06316654618143,-0.637323371919842,10.446176846982,2.75491117196009e-13,7.35410601497333e-12,19.9843115153291
"Mdga1",3.06361138865564,-2.78459116231229,5.45672100930501,2.34486431593155e-06,6.94306378894246e-06,4.70701462244624
"St8sia6",3.06441991042318,-3.91030071283468,4.62357213463014,3.53521389910084e-05,9.08999780596833e-05,2.12771022004151
"Nt5e",3.06748102288452,2.58823053959527,8.98022434717387,2.35960693788236e-11,3.84842072271141e-10,15.5728333415799
"Cdkl3",3.06963876883585,-1.06158208605515,11.7612566337396,6.42469393612435e-15,2.86530272492635e-13,23.5509722568293
"Tlr9",3.07122278072564,-1.77059071664926,6.40886416346137,9.95048428382364e-08,7.0248137819232e-07,7.72000990506285
"Ugt8a",3.07288538398416,-0.73202887811629,8.87675845224478,3.26246636619444e-11,5.13322490841555e-10,15.4369664266506
"Tenm4",3.07295775591433,-3.04553398552958,5.26690377308653,4.38042222933549e-06,1.25730561258568e-05,4.10511331935302
"Ildr1",3.07634809946004,-0.275803218560447,7.0523910586763,1.1787331000173e-08,1.00066587128807e-07,9.77571231775141
"Rab15",3.07741266163973,-3.61845363152804,5.4739329843672,2.2153803614669e-06,6.58227013669474e-06,4.76827402380342
"Terb1",3.07962141262542,-4.64300704195295,4.57078050718049,4.18453907931299e-05,0.000106799676728751,1.97753252233487
"2010308F09Rik",3.07965907909281,-4.04201849708475,5.44373829989111,2.44748144566182e-06,7.23200851667059e-06,4.67347376669546
"Sh2d1b1",3.08281779198266,-2.43604574434761,7.38057503164613,4.0020828048925e-09,3.80175820470637e-08,10.8074697983868
"Tgfb2",3.08285012552163,0.875069704267569,12.1233056674682,2.37410102694007e-15,1.2326042434408e-13,24.6691751289947
"Ivl",3.08780938841028,-4.76604361696806,5.50578513857851,1.99421605474609e-06,5.9655818998632e-06,4.8702551337426
"Itgad",3.09229207063844,-1.88175023400015,6.45814944521532,8.4470187232653e-08,6.04089116158981e-07,7.88242848153805
"Angpt2",3.09351972592994,0.14282199078515,10.3863501621215,3.28607018288458e-13,8.5256547061861e-12,19.9477247034322
"Ckap2",3.09415889032925,0.513673161071549,6.95326250037622,1.63550692580026e-08,1.3387866344834e-07,9.41075045935242
"Pak3",3.09436423701601,-2.28617692268682,6.11368475127383,2.65520560333092e-07,1.26722812810372e-06,6.78510157243396
"Hivep3",3.09487245721732,-1.49148953125456,6.90229307019971,1.93584181599228e-08,1.56043690415308e-07,9.29791144134917
"Sult2b1",3.09614601904841,-2.14410457424096,6.2936415324887,1.45953297190913e-07,9.99569483303507e-07,7.36239885430684
"4933413J09Rik",3.09623344388851,-4.03083449165868,5.02372346304961,9.70617749285071e-06,2.67864817249087e-05,3.36289954765491
"Dlx4",3.09784949153798,-4.64194218307261,5.01002472445829,1.01490816588609e-05,2.79550948003145e-05,3.32661621275818
"Mtmr11",3.09851599566272,1.85723683205345,12.869864834091,3.21164741129648e-16,2.26982742043732e-14,26.8186607593952
"Scml4",3.09880407258211,-1.72220194466969,7.66076752391313,1.600773196723e-09,1.67031868816594e-08,11.6958368337805
"Fstl1",3.10171800837092,4.13824189813235,12.7599768814956,4.29243573446045e-16,2.89901919434174e-14,26.4718960625626
"Il17re",3.10274851110204,0.0491704691006132,8.55344695643679,9.04942830813588e-11,1.26530574079217e-09,14.4594983368889
"Paqr6",3.11023658647279,-1.55916325762035,7.41344795203875,3.59306172920966e-09,3.44142068646862e-08,10.912932023498
"Smpdl3b",3.11062432605521,-0.873595335086876,9.62134797243888,3.26047717930477e-12,6.66182963641994e-11,17.6326973658043
"Ttc22",3.11301627542108,-2.56236261241295,8.50175939841997,1.06639714962599e-10,1.46956029610915e-09,14.2519968561362
"Sparcl1",3.11351151246704,4.50241643428128,10.6833208666608,1.37586163040248e-13,3.99881042624955e-12,20.6634921725024
"Pitpnm3",3.11437836410895,-0.828671209990528,9.19153306369058,1.22225889093125e-11,2.14929780637108e-10,16.372699560671
"Lrrc73",3.11484027144953,-2.59948838381134,5.31829115547404,3.6997429674939e-06,1.07024436748115e-05,4.25677046070231
"Pdcd1",3.11675618960997,-4.125147777275,4.68256113292268,2.9264135833301e-05,7.60626408360125e-05,2.32147322685794
"Kcnj14",3.11943295317148,-4.24311670860154,5.82407702126857,6.94997653299965e-07,2.19077556640387e-06,5.87174868787987
"Pak6",3.12022158019647,0.683045486743708,12.0551732752673,2.85960639099282e-15,1.43351625030642e-13,24.4481722349249
"2310034O05Rik",3.1261357114499,-2.37030139887464,5.16819687327379,6.05474110721086e-06,1.71117994507638e-05,3.77384867927116
"Egr3",3.12769852105569,-4.59082831064374,5.03567330790471,9.33545776999518e-06,2.58046896918642e-05,3.39544639989833
"Itga6",3.12774646775584,1.00948148419522,7.51786123994849,2.55254842058079e-09,2.52492428279783e-08,11.1116762770788
"Slc34a2",3.12777678037539,-0.450660769662781,7.587473890685,2.03317188098699e-09,2.06324272442096e-08,11.469943887441
"Hapln1",3.13210861706932,-2.01962565652838,5.80851596790564,7.31830052725731e-07,2.30071074062427e-06,5.79636998272244
"Tcf23",3.13238024428105,-2.5979919115258,5.1589788494768,6.24025436048974e-06,1.7614214267e-05,3.76439357604658
"Insl6",3.13815501082238,-2.32392409897777,7.65110999799598,1.65196956123442e-09,1.71474705619786e-08,11.6646065661206
"Mexis",3.14109824456401,-2.79589928650618,6.58875521017823,5.4736980833373e-08,4.04537566633388e-07,8.30184080010899
"4930579F01Rik",3.14230223214304,-4.41272587860173,5.24320982051182,4.73476799667684e-06,1.35405465749077e-05,4.05063426344131
"Zfp365",3.14423202885155,-3.58637468930321,5.34416285466046,3.39787427899856e-06,9.86894385524993e-06,4.343675402622
"Nnat",3.14551714211354,-0.922436786666877,6.69228147907163,3.88206245179666e-08,2.96209648436384e-07,8.62636979820891
"Cacnb3",3.14668715411832,0.642741383418645,10.4646525749172,2.60916750072595e-13,7.0011759067716e-12,20.1079276605225
"Emb",3.14706538761858,-0.226430340262875,11.2234844808082,2.90781198949871e-14,1.04322292277896e-12,22.1050143982251
"Cysltr1",3.14914073269657,-0.716113908329926,9.07135339487482,1.77565402140157e-11,2.98640068735985e-10,16.0192605576463
"Shisa2",3.14983055175802,-0.460333155296231,7.23194829625449,6.52197554301788e-09,5.87204808114318e-08,10.3457651358398
"E030013I19Rik",3.15114996684887,-1.29913494339362,7.06655619215275,1.12488654736924e-08,9.59045495082403e-08,9.8208422253397
"Rassf10",3.15478720790976,-0.727948285161826,7.98008965374358,5.67829485353694e-10,6.58066545593370e-09,12.6958715772013
"Ceacam16",3.15548275925577,-3.56268352713241,5.42426827618677,2.60979363055095e-06,7.67218227542463e-06,4.61135174033427
"Ptn",3.15549319302108,-2.987177822772,5.00127351876905,1.04424191250076e-05,2.87172076872817e-05,3.29058323174745
"ccdc198",3.15576768776171,0.726415597242903,6.92731468586876,1.78204910708977e-08,1.44683817492439e-07,9.37374742964856
"Gjb4",3.15639171643257,-4.58127706857365,6.24562859359639,1.71219064543956e-07,1.16061937698074e-06,7.21256670798956
"Kctd14",3.16032422565498,-1.08591802071872,5.64912191126601,1.24133397437373e-06,3.80355199184141e-06,5.30032824176065
"Gm19998",3.16560507551743,-2.98958354513487,6.68379652237946,3.99288622422139e-08,3.03419471098515e-07,8.60290548702851
"Samd5",3.16930215511179,-2.90548752250938,4.92488951938236,1.33853412777254e-05,3.62705450273332e-05,3.01314306749442
"Shc4",3.16998674998881,-1.67713282243936,8.07484736985807,4.18235099672331e-10,5.01552495281604e-09,12.9884956226844
"Cldn8",3.17012465190829,0.0757481351410573,7.81723924233857,9.62242112260903e-10,1.06006459616068e-08,12.192438277784
"Ephx4",3.17022292843213,-2.82949573305382,7.09988805437381,1.00772983919063e-08,8.68809287905635e-08,9.91960229009309
"Prdm16os",3.17127523846639,-2.57576962872092,7.54851594514363,2.30911853255811e-09,2.31332180796595e-08,11.3409104347878
"Prkab2",3.17227601268364,1.41428115981812,14.4748703927948,5.48116791722158e-18,7.46217739551424e-16,30.8074714745487
"Rnf138rt1",3.17868108871948,-4.46750918005245,5.44278568014818,2.4551844142727e-06,7.25228448601027e-06,4.67010910381978
"Cpt1c",3.17970503401018,-0.525281970988503,11.6085079406742,9.82771829892822e-15,4.12015541715358e-13,23.136016087402
"Nptx1",3.18104063947318,-2.50718181565267,7.06467636558259,1.13188763893831e-08,9.64696459849004e-08,9.81488186963368
"Ascl2",3.1814649114191,-4.16729829707365,5.28801340590732,4.08694654952574e-06,1.17659484025133e-05,4.18892061656891
"Tnc",3.18352399967022,1.69587100002216,5.2420653573531,4.75258498723273e-06,1.35884951768265e-05,3.81190463544778
"Kcnk1",3.18430472913207,0.175255720541961,9.23114995452777,1.08108483799177e-11,1.92592434602845e-10,16.4915804558713
"Frzb",3.18459455597604,1.89688218182511,14.0879409149805,1.42230386352576e-17,1.62073718228285e-15,29.8363041734955
"B4galt6",3.18766822776429,2.48560738832448,12.422208382073,1.05685324984318e-15,6.27009702148933e-14,25.6413956575373
"Ggt1",3.19028020076675,-1.92055899226503,7.28816981330397,5.4209424903182e-09,4.98661164285423e-08,10.5222274796245
"Klc3",3.19083379762222,-0.739643901190347,8.58533409969598,8.17896978170401e-11,1.1588421671411e-09,14.5579567974293
"Muc20",3.19326660938147,-4.77754387816667,5.65762070302892,1.20688445104372e-06,3.70589744719231e-06,5.35084981476801
"Pmaip1",3.19632917687522,-0.495628659363129,7.17426394986868,7.88612150102249e-09,6.95975110429712e-08,10.1565518895247
"Fmo3",3.19739495827992,-3.76416832691927,4.60002311707971,3.81161859068708e-05,9.76576248863933e-05,2.03580140886223
"Bicc1",3.19743698039816,2.58840898538661,12.6468817485309,5.79477812581701e-16,3.71023578664625e-14,26.2227706085167
"Cdkn2b",3.20099328050823,-1.257659122692,7.29512739530117,5.29838034493721e-09,4.88777476399753e-08,10.5460236993548
"Siglecf",3.20149631264284,-3.15011612935902,7.15240919062848,8.47495186346775e-09,7.42117738159514e-08,10.0911061654428
"Sema5a",3.20238507573663,1.68961717264546,12.7715487358759,4.163007062527e-16,2.84127978064343e-14,26.5324584031875
"Col28a1",3.20330675038284,-1.76655275635432,4.20307696220296,0.000133365294608761,0.00031610591022281,0.837460871946856
"Nebl",3.20335350875441,-2.34534762174889,6.4903288856286,7.59038761364212e-08,5.48131089899723e-07,7.98237886792655
"Il11",3.20773829539306,-4.2415867229384,5.33246275374533,3.53123736356966e-06,1.02310166760144e-05,4.32177955503964
"Itga8",3.20951698093801,3.77743534967738,10.1942938446116,5.8054068007549e-13,1.42474817566534e-11,19.2958349569893
"Adam32",3.20992407796914,-0.832452394081099,5.84760593359542,6.42785725532079e-07,2.03139136986418e-06,5.92411388458693
"Zglp1",3.21133844720513,-3.41016525720303,5.58856229277487,1.51683166647499e-06,4.60623206347835e-06,5.1243952363319
"Phgdh",3.21368845314488,-0.0334814846102061,4.44608223790871,6.21913257743994e-05,0.000155142451646109,1.53502742111395
"Cfap70",3.21388506131256,-3.47043871867334,5.96559130453158,4.34394038194397e-07,1.39514161732983e-06,6.31636302287
"Vcan",3.21945080610056,-1.9109390964756,6.36689816795192,1.14401551916687e-07,7.99358439608035e-07,7.58358114136369
"Themis",3.2263948974746,-2.05000293257083,5.57914793316114,1.56481031206342e-06,4.74580236160682e-06,5.07168739400175
"Ereg",3.22844661773942,-1.04494867104528,8.01539510789164,5.06636355644699e-10,5.93877467057172e-09,12.8062546233352
"Rtn4rl2",3.23251547464179,-1.41392774145462,7.99793094209378,5.36026577179311e-10,6.24567543779155e-09,12.7482480626732
"Gm19589",3.23434587153653,-4.70399864531291,4.99547573109409,1.06413572297727e-05,2.92332187194701e-05,3.2710083697026
"Hmgcll1",3.23853200337511,-2.68355362621906,7.10669577518434,9.8535333544883e-09,8.51307105145454e-08,9.94627852496046
"Kif17",3.24002807078505,-3.87005870693459,6.90695944722593,1.90618221853377e-08,1.53959602082486e-07,9.3108395232756
"A3galt2",3.24033428252307,-4.49526454771315,5.29990373692798,3.93031520405688e-06,1.13326790082866e-05,4.21389264116649
"Tincr",3.24138367634488,-2.53990975668452,7.16316309188884,8.17988200888174e-09,7.19201250590564e-08,10.1259086152407
"Gdf6",3.2417374611564,1.0316213901562,12.5991556586742,6.58029146589017e-16,4.17187253304365e-14,25.9764214554252
"Fstl3",3.24965037241975,-2.12049731144686,6.6980708398872,3.8082222724606e-08,2.9083934314065e-07,8.64849916607967
"Capsl",3.25187434038921,-1.56795931379909,7.79923360891699,1.0201742120318e-09,1.11486465325841e-08,12.1287042365844
"Insm1",3.25246248694443,-3.55072527439518,6.1081783908025,2.70426518320903e-07,1.26722812810372e-06,6.77095009072592
"Chst11",3.25269765737441,-0.532834344187078,8.59915074167007,7.82856162741389e-11,1.11571021276207e-09,14.5976079340355
"Ogdhl",3.25604648734865,-3.54747776206818,5.02436528618614,9.68590149496655e-06,2.67354014876994e-05,3.34749129641728
"Ch25h",3.25731854761884,-2.87283180521988,5.18234650234792,5.78055274576724e-06,1.63881584693951e-05,3.83504464573664
"Col9a2",3.26181366228652,-3.45077439801781,6.08978373115287,2.87481595429135e-07,1.26722812810372e-06,6.7184265766023
"Nup210l",3.26194928671685,-2.97650267507387,7.09717323043065,1.01679511249665e-08,8.74964709745534e-08,9.91791460818483
"Fhl3",3.26317941897863,0.354878876488499,6.86605731524587,2.18250008336664e-08,1.74135501716363e-07,9.15555147394561
"Car13",3.26407368206982,-0.900039377134027,9.65613050799072,2.93272706192206e-12,6.06886807285904e-11,17.7448812749333
"Etv4",3.26854026709133,-1.25718236630898,6.90267123495031,1.93342103111669e-08,1.55897137817629e-07,9.29918011937866
"Ptprn",3.26888090789494,-2.56571176109364,5.09268619801142,7.75075794110159e-06,2.16510643264012e-05,3.53251506801191
"Plch1",3.27054814129576,-2.77623592963516,6.86796193573621,2.16878238936675e-08,1.73201278375269e-07,9.18965651530686
"Lamc2",3.27088402119361,1.56061269346281,9.7406755814583,2.26835367909255e-12,4.85217768123646e-11,18.0923824769081
"Asb4",3.27291199870914,-1.26799495128229,7.8898532589497,7.60355195031354e-10,8.58494449143433e-09,12.4163250162757
"Cldn7",3.27403655125051,1.51301862208899,7.80675083550912,9.95572073344676e-10,1.09078548185257e-08,12.1532450211442
"Tceal5",3.27526830813427,-3.05717969996847,4.96804340224,1.16345894851638e-05,3.1792935370033e-05,3.17461936140564
"Boc",3.27582423824427,-0.355017819703213,9.2127973584814,1.14430695324641e-11,2.03016378323902e-10,16.4420012044397
"Olr1",3.27587420189124,-3.89217519539433,5.47360553892004,2.21777612257552e-06,6.58787493829364e-06,4.75144725476163
"2610528A11Rik",3.28220320997443,-4.89465406423928,5.77802531427693,8.09735116372303e-07,2.53269870074998e-06,5.72454751807151
"Styk1",3.28322761644433,-3.23393316879312,5.73700108024164,9.27744441797143e-07,2.88263849561162e-06,5.58928923185673
"Ccdc112",3.28355637019031,-1.65988973208371,7.15149738328742,8.50045730429378e-09,7.43847527368631e-08,10.0903946438073
"Sytl5",3.28515548802236,-0.732646053630143,6.13765508219188,2.45179424563616e-07,1.26722812810372e-06,6.79428699707821
"Fgf18",3.28582181175085,-3.64780310799413,5.04940803206839,8.92663255052077e-06,2.47407269028523e-05,3.43503536015102
"Chrnb1",3.28656130794068,0.85550595842978,9.09787329371571,1.63494458580606e-11,2.78414164588844e-10,16.1355170222349
"Ccdc80",3.29027608850494,4.67417803412377,17.4619611001427,5.98823095800853e-21,2.67064776191046e-18,37.6114154050994
"B4galt2",3.29088471132836,-0.580416654677308,8.34042245567746,1.78344844108584e-10,2.33227810038258e-09,13.8093219953791
"Ctse",3.29269170878904,-1.7187696297734,6.8907571934001,2.01116852342672e-08,1.61611979482693e-07,9.26135753258104
"Epn3",3.29392845432665,0.129470912556766,9.77346290452692,2.05376654216337e-12,4.43445568832554e-11,18.0883641000109
"BB319198",3.29441944254517,-2.32905742693971,7.75358460253416,1.1833121109746e-09,1.27749308741986e-08,11.9731572104365
"Galnt17",3.29557035045852,-2.11466221249078,7.32000890145382,4.88244387135812e-09,4.53317213282199e-08,10.6201207739929
"Cyp27b1",3.29660301284019,-4.28506486950639,5.1067170112629,7.40349162949956e-06,2.07145611660644e-05,3.60656373386697
"Asxl3",3.2986191797652,-3.53787693571669,5.97763445931837,4.17353884531463e-07,1.34308120031438e-06,6.35425368013898
"Crabp2",3.30407014956048,-5.20289865184476,7.53916350045911,2.3807992829801e-09,2.37593113629808e-08,11.2945911337632
"Pcdhb9",3.30437844108192,-1.63766447921776,8.44076741196095,1.29482521630089e-10,1.74306802804533e-09,14.1080744351925
"Ctsk",3.30547282255027,1.05705975856021,8.44830244006189,1.26411996197969e-10,1.71198906055123e-09,14.1599759748252
"Kcne3",3.31070385972872,1.39361849204078,10.4472107940344,2.74654086521453e-13,7.33933600831655e-12,20.1374623080433
"Pgap4",3.31184009745286,-0.0821677007048313,9.60751851123525,3.40089018525623e-12,6.93229522632175e-11,17.6212211068031
"Spp1",3.31664209016666,7.33797170276564,14.4908258605474,5.27176579567047e-18,7.29223346719829e-16,30.7814203464475
"Gm13056",3.31766082311173,-1.15150434331641,9.26377778751337,9.7728525593186e-12,1.7604065261274e-10,16.5966723358052
"Ltf",3.32058243578922,-3.82217604342848,4.52388271676344,4.85867560183033e-05,0.000122889764146421,1.83155956286907
"Mrc2",3.32088001801239,2.76432161424032,11.9368704234813,3.95574130255555e-15,1.87405055445429e-13,24.3376164371463
"Sprr2b",3.32335948117003,-2.92345966400403,6.22129746576539,1.85648331221966e-07,1.25191267899484e-06,7.13253837300485
"Galnt12",3.33133209976324,-1.6862142062917,7.30144745315084,5.1894665009738e-09,4.79242877474792e-08,10.5653397089797
"Dpf1",3.33508202141944,-2.25520300523844,6.69669786389115,3.82560539814269e-08,2.92067911895879e-07,8.64146483955209
"Trp53cor1",3.33536542611306,-2.61528795083593,6.05565800211394,3.22018780316141e-07,1.26722812810372e-06,6.59115372333344
"Fblim1",3.33768255337275,2.05442043980994,11.6374606055041,9.0648898315677e-15,3.84395910283871e-13,23.521329047988
"Ajm1",3.34204250791569,-3.38237802938583,6.06440150510899,3.12793569422047e-07,1.26722812810372e-06,6.6286031094027
"Slc44a4",3.34406518860881,-0.0672719794092168,7.09695064285531,1.01754199759453e-08,8.75316223870227e-08,9.91692013168729
"Rab3b",3.34683898634025,-0.133687385129725,10.4135261656668,3.03298840474336e-13,7.99738135224226e-12,19.8979749201465
"Bspry",3.35170341151154,-1.17948215056958,7.70688327260602,1.37749296159345e-09,1.46404363300095e-08,11.8437973408533
"Atp6v0e2",3.35416077136946,0.690174412054628,8.63847725081905,6.91200988012862e-11,1.00164123008004e-09,14.7489602274051
"Sv2a",3.35681035763444,-3.80687938427896,5.40741218484565,2.75891991434055e-06,8.08943339653672e-06,4.54539539522809
"Foxred2",3.35740337878296,-0.834356499360326,8.5645239671042,8.73690913493695e-11,1.22624866301364e-09,14.4955173323633
"Lipn",3.35910893982606,-5.06436692789038,7.09754949624283,1.01553381817211e-08,8.74170158890447e-08,9.91127458084348
"Fgd3",3.36007990511884,0.264859954145672,9.41740596907216,6.08638581231127e-12,1.15880001124348e-10,17.1257262170788
"Cfap157",3.36031346956343,-2.16304442990929,6.49082422335059,7.577905398329e-08,5.47525981860866e-07,7.98343115250891
"Aldh1a2",3.36127613841829,0.18754070824672,7.60110261020647,1.94469013866507e-09,1.986532479046e-08,11.5113956091126
"Tgfb3",3.36187407784919,1.91578797141795,10.7765314683002,1.04935315875227e-13,3.16359185984207e-12,21.1045446088889
"Chil3",3.36394193083813,-2.69810385810344,4.64948677422394,3.2537848198938e-05,8.40060404593202e-05,2.17486914620352
"Ankrd1",3.36523155202977,0.880454424353843,8.6101706231232,7.55998929936436e-11,1.08520667706247e-09,14.6660428155203
