"","baseMean","log2FoldChange","lfcSE","pvalue","padj"
"Arhgef33",0.637224513045643,0.408687605698937,0.839985365121315,0.339461695756367,0.430791826846831
"Gm10190",1.19738757791699,0.406240243572611,0.749791944199608,0.336654185421594,0.427622444035514
"Sos1",955.543477933319,-0.479938508636406,0.145898170165485,0.00056376858197677,0.00135784293943832
"Cdkl4",6.28852158797382,-0.371598704168588,0.385724219945204,0.222372223284812,0.300814467972518
"Map4k3",675.424247737611,0.16984046600337,0.120195822011689,0.145479417188275,0.208663688592065
"C230072F16Rik",0.0295099618651803,0,1.13758884095906,1,NA
"Tmem178",28.8962397591565,3.56113882425109,0.463403957525673,3.15190371435609e-16,2.93127045435117e-15
"Thumpd2",61.9255677411544,0.217658998631613,0.147612145866515,0.123053816054668,0.180370424023739
"Slc8a1",65.6542576343736,1.53399746449236,0.268440098699371,1.34361419735948e-09,6.56621810153997e-09
"Gm6594",35.5734319086022,0.826035781553579,0.256987424789777,0.000310679195378973,0.000779943009885871
"Gm19689",0.148849381857317,-0.00775791890340885,1.13764070377828,0.971835463264106,NA
"Pkdcc",564.589842055787,-0.323737377370684,0.151223569717901,0.024637643789925,0.0433595353385452
"Eml4",437.073071637808,0.340108004604606,0.117302925778738,0.00280828184744986,0.00601259511230386
"Cox7a2l",2374.74934470935,-0.515486469945901,0.118382841180713,6.90145402159646e-06,2.22246754093763e-05
"Kcng3",0.43503603703962,0.614249008882652,1.1086601785709,0.152104547703535,0.216805211363934
"Mta3",415.475086964057,0.184994049330396,0.0797723161432369,0.0187606727655793,0.0339132419293394
"Haao",9702.35463797674,-2.22667062433041,0.168778036464995,6.02589947231938e-41,3.44201609673502e-39
"4933433H22Rik",0.184850857251261,-0.0988451794047254,1.06114960837434,0.747544824267601,NA
"Gm19696",301.312480132006,-2.19416785786263,0.172896908314005,4.39435483719874e-38,2.10689961067453e-36
"Zfp36l2",1571.14134936122,-0.454378551640769,0.146823235305162,0.00117328914230711,0.00268273562597945
"Thada",162.083652650723,-0.452112244911306,0.184884189613267,0.0085864541586415,0.016750237916515
"Plekhh2",59.5813001998749,1.44409326453588,0.189049507558169,3.07813919888864e-15,2.62158868632453e-14
"Dync2li1",58.7707942391823,1.9769628627307,0.293590019449321,1.41961024936195e-12,9.36973141403056e-12
"Abcg5",1356.35888145315,-0.937779078956968,0.166269543587492,3.03030462879383e-09,1.42665601030495e-08
"Abcg8",1545.65810131942,-1.81935296153415,0.191636626755062,2.60602843497088e-22,4.05974480185236e-21
"Lrpprc",2544.98205117956,-1.38680753544117,0.127890213527747,3.21715401067918e-28,7.5846967230114e-27
"1110020A21Rik",37.1360155800177,-0.967822435866934,0.29777381069927,0.000208758788837397,0.000538842246166486
"Ppm1b",3092.59084964013,-0.747339355743104,0.0983931924010161,8.27541435960479e-15,6.74089320216575e-14
"Slc3a1",861.445622632462,-1.12168330709224,0.252266270612111,1.24725356614374e-06,4.37756907806225e-06
"Prepl",499.910144083662,-0.61171596356102,0.18447607597602,0.000366124213796148,0.00090841410708209
"Camkmt",24.7377689874715,1.11582291286599,0.28384609734938,1.21852706751863e-05,3.78631303535382e-05
"Six3os1",0,0,1.22323900198836,NA,NA
"Six3",0.22097182023688,-0.226220143996061,1.05069717051321,0.505080960767871,NA
"Six2",0.200381668545642,0.0787806699113126,1.08584570815623,0.781235678633438,NA
"Srbd1",360.873068355477,-0.629232667153622,0.133659159730389,9.51416983972517e-07,3.39668158578478e-06
"Prkce",410.631659369387,-0.993079472730571,0.0946980523754283,1.59921000206362e-26,3.34424627211203e-25
"2010106C02Rik",0.198099685649042,-0.0179493222578485,1.05054821135321,0.953618746192837,NA
"Gm10309",1.65272348162649,-1.38970114857805,0.784493658457503,0.00753437408386671,0.0148798059086673
"Epas1",3874.80401096272,-0.77367283907913,0.134826202395634,2.43023401123702e-09,1.15858683271415e-08
"Tmem247",0.0236215624604611,0,1.13758884095906,1,NA
"Atp6v1e2",0.0813536139157408,0.0453586357125072,1.13902177098037,0.836954790708912,NA
"Rhoq",280.392126108696,0.988418943325012,0.126964123339562,1.13445979010973e-15,1.005047742248e-14
"Pigf",50.7364006807254,0.43844348127883,0.165366533105513,0.00492225075690722,0.0100770016325312
"Cript",549.798404136871,-0.119845609165738,0.0723272696276108,0.093934854444499,0.142542829715017
"Socs5",198.418953968195,0.676644752673043,0.137759304390334,2.99996148875744e-07,1.13306708719253e-06
"C330024C12Rik",0,0,1.22323900198836,NA,NA
"Mcfd2",4829.94840644666,-0.181470861131033,0.104825533830972,0.0765289561853818,0.118948634595016
"4833418N02Rik",42.1194457934157,-0.0979718030512913,0.184383784527537,0.570079523095051,0.656613252048799
"Ttc7",966.020946891531,-0.932402612463465,0.167623392178802,4.79131711375664e-09,2.21129440958339e-08
"Stpg4",0.175407173329359,0.0875064130882454,1.11306005276703,0.734451113890252,NA
"Calm2",2762.63420255877,0.325034950190184,0.0855160288364884,0.000112005942724171,0.000301951053459028
"Epcam",360.373743830465,3.47771131346861,0.262675660462411,1.38347407123037e-41,8.20639571675016e-40
"Msh2",243.200335393884,-0.226879960904749,0.126565645631788,0.0638023089689893,0.101364008248698
"Kcnk12",0.197197559899438,0.10469213649339,1.0862213917563,0.715471319264277,NA
"Gm9405",1.92441246790567,-0.379770875097817,0.635616081267936,0.342938919034454,0.434323586845318
"Msh6",324.636092510309,-0.440686242360325,0.137008879279694,0.000798531273369527,0.00187924952648141
"Fbxo11",593.338260178871,0.192518041958585,0.10132998197644,0.0522424436425477,0.0848787812308655
"Gm4832",1.66696673599629,0.359553570079313,0.608596565633068,0.359625041945134,0.451677753313009
"Foxn2",386.097747719296,0.426308097178836,0.122034032923219,0.000303880553468791,0.000763807877637773
"Ppp1r21",526.250039819402,-0.245597940188378,0.0907317509348925,0.00586956292428721,0.0118460197426154
"Ston1",149.715777484485,1.09796498220195,0.341806770264721,0.000196924646250471,0.000510431992739141
"Gtf2a1l",0.0213671183633088,0,1.13758884095906,1,NA
"Lhcgr",0.0247841864459653,-0.0436806269956727,1.13923204607376,0.842571224214587,NA
"Fshr",0,0,1.22323900198836,NA,NA
"4933400B14Rik",0,0,1.22323900198836,NA,NA
"Gm4719",0,0,1.22323900198836,NA,NA
"Nrxn1",162.313814648216,0.952178116656952,0.19478517757716,1.79031994127176e-07,6.96519889701839e-07
"Gm10493",0,0,1.22323900198836,NA,NA
"4930480K15Rik",0.0574425845769533,-0.00775791890340893,1.13764070377828,0.971835463264106,NA
"Adcyap1",0.0210176029861226,0,1.13758884095906,1,NA
"Mettl4",77.1357512923485,0.190171956479894,0.204487815828652,0.312786410858852,0.401884067326074
"2700099C18Rik",14.8966195963543,0.960628800195537,0.512579095416612,0.0124909710585349,0.023509651314991
"Gm1976",13.6551810685395,0.374739897204911,0.298040114419711,0.140057911974349,0.20182603573225
"Gm20939",55.5140717829077,0.0290782073926781,0.169801070693146,0.856191796436744,0.897080144770833
"Vmn1r238",0.0368205596438157,0,1.13758884095906,1,NA
"Crem",480.161509521786,-0.811688430539461,0.150044950968227,1.46516555376537e-08,6.42402722187534e-08
"Gm6225",7.35921338705033,-0.740835943894769,0.510345410837923,0.0470830557368431,0.0773859780214703
"Cul2",820.695900707139,-0.417832027628296,0.108888893441718,8.09720029173573e-05,0.000222733183411345
"Bambi",177.495663166138,1.0828723427906,0.194930387562655,4.10320937606949e-09,1.90484224247806e-08
"Lyzl1",0,0,1.22323900198836,NA,NA
"Map3k8",43.5964336628163,0.229969269753744,0.192885970004336,0.199115393926806,0.273451216637237
"4833419F23Rik",4.86511774322362,0.161628056933017,0.396190725359168,0.600615949940403,0.684668887314261
"Mtpap",389.532661958499,-0.0643266227743126,0.065547414738509,0.32215207094253,0.412086561856055
"Jcad",209.067878539744,0.692970185026196,0.158267474632721,3.81487405370792e-06,1.26662852730485e-05
"Gm10556",1.94897029951975,-0.866174426746051,0.734913553863907,0.0597450385266462,0.095698583002652
"Svil",802.511928388996,-0.273807767892872,0.201561461079288,0.140671520815167,0.202568303433418
"Zfp438",46.2237792718772,0.553016612425263,0.19403003573599,0.00204160500157915,0.0044741247796596
"Gm10125",1.4433777777459,0.359956000725681,0.672219120072183,0.376934643678963,0.469569833775347
"Zeb1",331.071569552697,-0.182247293951909,0.137480619145577,0.168225200758645,0.236540327491281
"Arhgap12",525.329652948748,-0.163430942216475,0.103046966638348,0.104967564210116,0.157145665008625
"Kif5b",1338.04867117724,0.394890263716717,0.108564486771845,0.000187793035234448,0.0004880614665193
"Epc1",386.469188958244,0.0956042700825923,0.0891883345325476,0.275923131641263,0.361420440037148
